id,type,subtype,external_contract,invalid,new,advertiser,description,transactions,transaction_type,value,reduced,periodicity_id,ubication,zipcode,highlight,date,energy_letter,energy_value,environment_letter,environment_value,multimedia_type_2,multimedia_type_6,multimedia_type_12,multimedia_type_21,rooms,bathrooms,surface,energyCertificate,orientation,hotWater,heating,conservationState,antiquity,floor,surfaceLand,orientation,floor,elevator,antiquity,furnished,conservationState,hotWater,heating,parking,Aire acondicionado,Parquet,Horno,Microondas,Serv. portería,Balcón,Lavadero,Armarios,Calefacción,Suite - con baño,Nevera,Puerta Blindada,Electrodomésticos,Lavadora,Cocina Equipada,Cocina Office,Patio,Alarma,Videoportero,Terraza,Piscina,Gres Cerámica,Jardín Privado,Trastero,Internet,Domótica,TV,Ascensor interior,Sistema Video vigilancia CCTV 24h,Z. Comunitaria,Zona Deportiva,Zona Infantil,Piscina comunitaria,Gimnasio,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude
181792907,2,1,False,False,False,CASAVO,"***CASAVO VENDE***

Vivienda con una excelente ubicación, cerca de Plaça del Centre, delante de los Jardines de Can Mantega en el barrio de Sants. ¡Lista para entrar a vivir!
     
CARACTERÍSTICAS DE LA VIVIENDA:

La vivienda es un bajo con salida a patio de 25m2. El piso tiene 2 habitaciones dobles, una de ellas con salida a pequeño patio. Dispone de una superficie de 80m2 muy bien aprovechados distribuidos de la siguiente manera:

2 dormitorio dobles
1 baños completo
Salón
Cocina abierta a comedor
2 patios

El piso cuenta con calefacción y aire acondicionado por conductos. 

Las fotos muestran el estado actual de la vivienda.


El inmueble se encuentra ubicado en el Barrio de Sants, muy cerca de todos los servicios y de Plaça del Centre, entre las paradas de metro de Plaça del Centre (L3) y Plaça de Sants (L1) y de la estación de tren Barcelona-Sants. Además de una estupenda conexión con líneas de autobús.
CASAVO es la plataforma inmobiliaria que conecta las necesidades de vendedores y compradores a través de una experiencia digital, sencilla y transparente. Llámanos y te ayudaremos a encontrar la casa de tus sueños. Busques lo que busques, puedes confiar en nosotros: nos tienes a tu lado.

CASAVO es la plataforma tecnológica para vender y comprar casas de forma sencilla. Digitalizamos el proceso de compraventa y nos ocupamos de las partes más complejas, liberándote de trámites y papeleos. Así puedes centrarte en disfrutar del cambio.

Llámanos (+34 911 236 192 ) y te ayudaremos a encontrar la casa de tus sueños. Busques lo que busques, puedes confiar en nosotros: nos tienes a tu lado.

Entra en nuestra web y descubre todos nuestros pisos en venta:
https://casavo.com/es/casas-en-venta/",1,1,270000,0,0,Carrer de Violant D'hongria Reina D'aragó,08028,False,2024-02-02T12:01:00.34,7,999.0,7,999.0,26,,1.0,,2,1,80,7,1,0,0,1,7,0,0,Norte,,1.0,50 a 70 años,,Casi nuevo,,,,1,,,,,,,,3,,,,,,,,,,,10,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sants - Montjuïc,Sants,Sants,724,9,8,232,376,8019,0,1144,291,1,41.37953,2.13212
161789228,2,6,False,False,False,Casa Sant Cugat Grup Immobiliari S.L.,"Ático en Galvany
En el corazón del barrio de Galvany, encontramos este ático dúplex de 152 m2 totalmente exterior. Con una cómoda distribución y dotada de luz natural en todas sus estancias este dúplex tiene en su primera planta un amplio salón comedor con grandes ventanas con vistas al patio de manzana abierto del mismo edificio. En esta misma planta se encuentra una cocina office grande con zona de aguas y una despensa. La planta se completa con un dormitorio y un aseo de cortesía.
En la planta superior hay una habitación suite con baño incorporado, así como una habitación doble y otra individual actualmente usada como despacho. En esta planta encontramos una terraza de 20 m2 parcialmente cubierta utilizada como habitación. Dependiendo de las futuras necesidades esta zona podría abrirse totalmente como terraza ofreciendo una zona exterior agradable y tranquila.
La vivienda se completa con una plaza de garaje en el mismo edificio y un trastero de 5 m2.
Esta magnífica pieza, está ubicada en una de las mejores zonas de Barcelona, el prestigioso barrio de Galvany, próximo a todo tipo de servicio, transporte público y gran variedad de comercios, así como mucha oferta gastronómica. 
Las líneas de FGC se encuentran a cinco minutos del piso, así como varias líneas de autobuses que comunican con cualquier punto de la ciudad. La vivienda está muy próxima al mercado de Galvany y al parque del Turó Park ideal para familias.
",1,1,810000,115000,0,"Carrer de Marià Cubí, 84",08006,False,2021-11-10T12:10:49.99,6,43.0,6,128.0,34,,,1.0,5,2,155,6,0,1,1,3,7,3,0,,Bajos,1.0,50 a 70 años,,Bien,Gas Natural,Gas Natural,1.0,1,,,,,,109,,,,,,,,,15,,,,10,,,,11,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi- Galvany,Sant Gervasi- Galvany,724,9,8,232,376,8019,0,1143,285,1,41.397682,2.148117
181911523,2,1,False,False,False,"FINQUES ALZINA, S.L.","¡Sumérgete en el corazón de Barcelona con este encantador PISO con ASCENSOR en el Barrio Antiga Esquerra de l’Eixample, ubicado en la calle Aragón! Desde el momento en que cruces su umbral, te envolverá una sensación de calidez y luminosidad que te hará sentir en casa.

Este inmueble destaca por su patio interior privado de 15m2, un remanso de tranquilidad en medio del ajetreo de la ciudad. El salón comedor, con vistas a la calle Aragón, es un espacio acogedor donde la luz natural se filtra delicadamente, creando un ambiente sereno y relajante.

Con tres dormitorios bien distribuidos, incluyendo uno doble, uno mediano y uno individual, tendrás la versatilidad para adaptar cada espacio a tus necesidades y estilo de vida. La cocina independiente, la galería y el baño completo complementan esta vivienda, ofreciendo funcionalidad y comodidad en cada detalle.

Equipado con agua caliente sanitaria, calefacción a gas y climatización por bomba de frío-calor, este piso asegura tu confort durante todo el año. Además, los splits en el salón comedor y uno de los dormitorios proporcionan un control personalizado de la temperatura para tu máximo bienestar.

La ubicación privilegiada cerca del Hospital Clínic y el mercado del Ninot te brinda acceso a una amplia gama de servicios y comercios locales. Además, con excelentes conexiones de transporte, incluyendo las líneas de metro L5 Hospital Clínic y L1 Urgell, así como varias líneas de autobuses, moverse por la ciudad nunca ha sido tan fácil.

Descubre el encanto y la conveniencia de vivir en el corazón de Barcelona. ¡Contáctanos hoy mismo para más información y para visitar esta maravillosa propiedad!
Producto exclusivo de APIALIA. Gastos e impuestos no incluidos.",1,1,340000,0,0,"Carrer D'aragó, 153",08011,False,2024-02-09T18:04:05.657,5,157.0,5,33.0,22,,,,3,1,78,5,0,1,1,3,7,4,0,,Entresuelo,1.0,50 a 70 años,,Bien,Gas Natural,Gas Natural,,1,,22,,,,109,,,,,,,,,15,,,,10,,6,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,L'Antiga Esquerra de l'Eixample,L'Antiga Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,279,1,41.385174,2.1552503
181647792,2,1,False,False,False,ETHIC INVESTORS FAMILY SL,"Ethic Real Estate os presenta este magnífico inmueble a escasos minutos del mar y del corazón de El Poblenou con una ubicación inmejorable en el Passeig Calvell. Fue reformado integralmente hace 2 años para mayor confort, incluyendo sistema eléctrico, vigas y zonas comunitarias las cuales cuentan con video portero y cámaras de vigilancia.

Cuenta con 2 habitaciones dobles y una simple, todas ellas completamente exteriores, brindándote una luminosidad excepcional y vistas despejadas con orientación sur.
El baño cuenta con plato de ducha vertical.

La cocina está completamente equipada: horno-microondas y placa de inducción Siemens , nevera Bosch y lavavajillas Balay. Además, disfruta de la comodidad de una galería con acceso desde la cocina que cuenta con lavadora marca Balay.

El amplio salón-comedor, impregnado de luz natural, cuenta con aire acondicionado  creando un ambiente acogedor y cálido.

Tu nuevo hogar también se destaca por sus detalles de alta gama así como  todas las ventanas y puertas del balcón y galería que son de alta calidad para un buen aislamiento térmico y acústico. Concretamente las carpinterías de aluminio de las ventanas son oscilo batiente de una hoja  con vidrio cámara 6-12-6 transparente  de la serie Stilo 50 RPT en aluminio lacado blanco además de tener armarios a medida empotrados y persianas automáticas con estores hechos a medida.

Desde la habitación principal, accede al  balcón y disfruta de momentos de tranquilidad con vistas despejadas.

Caldera de condensación de gas para agua caliente y calefacción marca roca Baxi modelo victoria.

Comunidad: Dispone de un trastero comunitario que se accede desde la portería para guardar bicicletas y patinetes. Hay dos terrazas de uso comunitario con impresionantes vistas al mar, playas, barrio Poblenou Barcelona, Tibidabo ,etc.

No dudes en contactarnos para agendar tu visita y descubre la combinación perfecta de estilo y comodidad en este refugio urbano.",1,1,440000,5000,0,"Calvell, 23",08005,False,2024-01-19T12:41:42.067,7,999.0,7,999.0,32,,,,3,1,68,7,4,0,0,0,7,7,0,Sur,2ª planta,1.0,50 a 70 años,,,,,,1,,,,,32,,2,3,,,,21,,131,,,,,10,,,,11,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,El Poblenou,El Poblenou,724,9,8,232,376,8019,0,1145,302,1,41.39778,2.206424
181797365,2,1,False,False,False,HOUSFY REAL ESTATE S.L.,"Housfy vende piso reformado con balcón.  Se vende piso en Sant Martí, Barcelona. Una vivienda luminosa y ubicada en un entorno idóneo para disfrutarlo. Este piso fue construido en el año 1968.                                                                                                    Características:  - Fantástico piso de 65 m2 en El Clot. (Los metros cuadrados están verificados con la Dirección General de Catastro) - La vivienda dispone de 2 habitaciones y 1 baño. - Acogedor y luminoso salón con muchas posibilidades. - Con una cocina equipada y totalmente reformada.  - Terraza. - Armarios empotrados. - Exterior. - Ascensor.  Piso totalmente reformado a estrenar. Entrando a la vivienda nos encontramos con un amplio distribuidor, que a su vez da acceso a una primera habitación, el baño y la cocina. Siguiendo hacia el salón comedor, tenemos un espacio amplio y muy luminoso, con diferentes posibilidades de distribución y salida al balcón (orientación suroeste). Finalmente la habitación principal, también muy luminosa y con la misma orientación.  Sobre la ubicación, si escoges este barrio para vivir tendrás todos los servicios esenciales que necesitarás para tu nueva vida. A escasos metros encontramos: centros educativos, centros de salud, parques, equipamientos deportivos y supermercados, farmacias, entre otros.  No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños.  El precio de venta no incluye gastos de la compraventa como notaría, registro, impuestos, ni tampoco honorarios agencia. Esta publicación no es vinculante. Consulta siempre la nota simple con Housfy antes de formalizar la compraventa.  Sobre nosotros  Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922  Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico.  ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy.com.",1,1,290000,0,0,"Carrer de Lope de Vega, .",08018,False,2024-02-02T17:03:53.037,5,130.0,5,27.0,17,,,,2,1,65,5,6,0,0,0,7,10,0,Suroeste,5ª planta,1.0,50 a 70 años,0.0,,,,,,9,,,,32,,2,,,,,,,131,,,,,10,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,El Clot,El Clot,724,9,8,232,376,8019,0,1145,304,1,41.412876,2.1934803
179621632,2,1,False,False,False,HOUSFY REAL ESTATE S.L.,"Housfy vende soleado piso en Rambla Guipuzcoa.  Se vende piso en Sant Martí dels Provençals, Barcelona en un entorno idóneo para tu día a día. Finca construida en el año 1960.   Detalles del inmueble:  - Maravilloso piso de 142 m2 en Sant Martí de Provençals. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Contamos con todas las comodidades posibles de 4 habitaciones, vestidor y despensa en la vivienda. Dispone de 2 baños, perfecto para familias completas. - Amplio salón-comedor. con acceso a un amplio balcón.   - Finca con dos ascensores. - La vivienda dispone de 2 balcones con diferente orientación. - Con plaza de garaje asignada al piso, y al aire libre. - El piso cuenta también con trastero en la finca. - Amplia cocina con salida a galería.  - Completamente exterior, todas las estancias disponen de ventana a la calle.  - Muy bien comunicado, situado delante de la parada de metro de Sant Martí, y conectado con diferentes líneas de autobús.  - Rodeado de escuelas, comercios y supermercados. - La vivienda dispone de chimenea, para dar calidad en los meses de invierno,  - Zona de jardines comunitaria, con acceso privado para los vecinos.  Respecto a la ubicación, se sitúa en Barcelona, municipio de Barcelona. Con todos los servicios que puedas necesitar para facilitar tus días en todo momento.  Sobre nosotros.  Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922.  Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico.  ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy.com.",1,1,369000,10000,0,"Rb Guipuscoa, 102, .",08020,False,2023-10-31T15:45:09.967,5,136.0,5,28.0,49,,,,4,2,142,5,7,0,0,0,7,11,0,Este,6ª planta,1.0,50 a 70 años,0.0,,,,2.0,,,,,,32,,2,,,,,,,131,,,,,10,,,,11,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,La Verneda i la Pau,La Verneda i la Pau,724,9,8,232,376,8019,0,1145,301,1,41.419514,2.2017136
179373108,2,1,False,False,False,CASAVO,"***CASAVO VENDE VIVIENDA SIN COMISIONES PARA EL COMPRADOR***

¡Luminosa y tranquila vivienda en una de las mejores zonas del Raval!

Lista para entrar a vivir o reformar a tu gusto.

CARACTERÍSTICAS DE LA VIVIENDA:

Esta encantadora vivienda en una de las zonas más deseables del Raval. Disfruta de una sorprendente cantidad de luz natural tanto en la sala de estar como en el dormitorio, lo que crea un ambiente cálido y acogedor. Con una superficie de 36m2 perfectamente distribuidos de la siguiente manera:

?  	1 Habitación
?  	1 Estudio con abundante luz natural
?  	1 Baño Completo
?  	Salón comedor con cocina abierta

La carpintería es de aluminio con cristal doble.

Este piso es una oportunidad en todos los sentidos. Está listo para habitar, pero también es una excelente opción si deseas personalizarlo según tus gustos.
(Fotos Actuales: Las imágenes que se muestran en el anuncio reflejan el estado actual de la vivienda, lo que te permite visualizar su potencial y autenticidad)

SOPORTE HIPOTECARIO

Te ayudamos a conseguir una hipoteca a tu medida para comprar esta casa, ofreciéndote soporte tanto en la gestión del papeleo como en el seguimiento diario con los bancos. Conseguimos las mejores condiciones disponibles en el mercado, pudiendo llegar hasta el 100% de la financiación. 
Para saber más contacta con nosotros a través de nuestra página de hipotecas, estaremos encantado de atenderte en detalle.


CARACTERÍSTICAS DEL EDIFICIO / VECINDARIO

Finca del año 1819, con reforma  hecha en el año 2012.  La propiedad se encuentra en el corazón del Raval, a poca distancia de El Gat de Botero y Plaça de Josep M Folch i Torres. En cuanto a las comunicaciones, la vivienda se encuentra a pocos minutos de la parada de metro de Sant Antoni (L 2) y Paral-lel (L2 y L3), así como con una red de autobuses.

CASAVO es la plataforma tecnológica para vender y comprar casas de forma sencilla. Digitalizamos el proceso de compraventa y nos ocupamos de las partes más complejas, liberándote de trámites y papeleos. Así puedes centrarte en disfrutar del cambio.

Llámanos (+34 932 206 935 ) y te ayudaremos a encontrar la casa de tus sueños. Busques lo que busques, puedes confiar en nosotros: nos tienes a tu lado.

Entra en nuestra web y descubre todos nuestros pisos en venta:
https://casavo.com/es/casas-en-venta/",1,1,127000,0,0,Carrer de Vistalegre,08001,False,2023-10-05T18:15:37.687,7,999.0,7,999.0,23,,1.0,,2,1,36,7,8,0,0,1,9,9,0,Oeste,4ª planta,,+ 100 años,,Casi nuevo,,,,,,,,,32,,,3,,,,,,,,,,,,,,,,52,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,El Raval,El Raval,724,9,8,232,376,8019,0,1152,349,1,41.37854,2.16669
178454747,2,1,False,False,False,FINQUES CAMPANYÁ,"Pis de 134m2 construïts, en perfecte estat i amb acabats de primera qualitat.

Molt bona ubicació, a la Rambla Onze de Setembre, al costat del carrer Gran de Sant Andreu.

És un pis amb molt bona distribució, tot exterior al carrer, amb sol tot el dia.

Disposa d'un gran saló-menjador amb un petit balcó. Aquest balcó d'origen era més gran, però es va afegir una part al saló-menjador, es pot recuperar i ampliar uns 10m2  per tenir una bona sortida exterior. Cuina office amb safareig, un bany i tres dormitoris dobles, un dels dormitoris disposa de vestidor i bany suite. Els altres dos es va treure la paret divisòria per fer un dormitori molt gran amb un petit saló, ideal per tornar a posar-la i recuperar els dos dormitoris originals.



Disposa de dues places de pàrquing a la mateixa finca incloses en el preu.",1,1,600000,0,0,"Rambla Onze de Setembre, 43-47",08030,False,2023-07-07T14:12:10.943,5,137.0,5,27.0,35,,1.0,,3,2,134,5,0,0,0,0,6,7,0,,2ª planta,1.0,30 a 50 años,,,,,1.0,1,,,,,32,109,,3,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,Sant Andreu de Palomar,Sant Andreu de Palomar,724,9,8,232,376,8019,0,1146,309,1,41.43002,2.1914222
181598618,2,1,False,False,False,Follow Colibree S.L,"Colibree les presenta piso de 77 m², 72 m² útiles, de doble orientación, totalmente reformado a estrenar en plena Antiga Esquerra de L'Eixample, calle Muntaner esquina Provença.
 La vivienda consta de un amplio salón con cocina Americana y salida al balcón exterior a calle y orientado a suroeste, muy luminoso, dos dormitorios doble con armarios empotrados, dos cuartos de baños con plato de ducha (uno en suite). 
La vivienda está reformada con materiales de óptimas calidades, tiene suelo en parquet, techo de ladrillos a vistas con vigas de madera y bóveda catalana, puertas interiores de madera maciza lacadas blancas, tiene aire acondicionado con bomba de calor en todas las estancias, instalación eléctrica y tuberías de aguas nuevas. La vivienda se vende totalmente amueblada o sea es una gran oportunidad para entrar a vivir o alquilarla.
Se sitúa en la segunda planta real en una finca regia rehabilitada con ascensor.
 ITE pasada favorable, se rodea de todos tipos de comercios de la zona y muy bien comunicado con transportes públicos.


Live The UnReal Estate
",1,1,558000,0,0,Muntaner,08036,False,2024-01-15T15:29:03.4,5,145.0,5,29.0,24,,,1.0,2,2,77,5,8,2,2,1,9,7,0,Oeste,2ª planta,1.0,+ 100 años,1.0,Casi nuevo,Electricidad,Electricidad,,1,9,22,,,32,,2,,18,,84,21,,131,15,,77,,10,,,,,,,,119,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,L'Antiga Esquerra de l'Eixample,L'Antiga Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,279,0,41.38964,2.1554346
181799257,2,1,False,False,False,Sarria Properties Asesoria Sl,"Una joya en pleno corazón  de Galvany. Finca clásica, techos altos, a la calle y a patio de manzana. Todos los elementos originales.

Presentamos este majestuoso piso en finca clásica junto al mercado Galvany. Al acceder al vestíbulo del edificio ya se advierte la elegancia de la finca y la vivienda.

La vivienda, de 155 metros construidos, da a la calle y al patio de manzana, aportando esto mucha luz natural. La zona de día consta de un amplio salón comedor de 30 metros, sala de estar  de 15 metros con chimenea, y una inmensa cocina office de casi 14 metros con caso directo a la zona del comedor. Zona de servicio con habitación y baño. Esta zona da a al patio de manzana como era típico de estas fincas.

La zona de noche consta de 4 dormitorios , dos exteriores de 14 y 16 metros, dos individuales y un baño completo.

La vivienda está de origen y conserva sus preciosos techos altos artesonados, la carpintería interior y exterior y un magnifico suelo de madera que puede pulirse y quedar como nuevo. La reforma admite múltiples redistribuciones y todas con mucho encanto dada las características del inmueble.

Ubicado en la segunda planta de esta bonita finca con servicio de portería y un preciso ascensor original de Caoba.

Opcionalmente se puede adquirir una plaza de garaje justo cruzando la calle.

No dude en visitar esta bonito piso, no de dejará indiferente.",1,1,795000,0,0,Santalo,08021,False,2024-02-02T18:39:24.353,5,125.0,5,42.0,34,,1.0,1.0,5,2,153,5,7,0,0,4,8,7,0,Este,2ª planta,1.0,70 a 100 años,,A reformar,,,1.0,1,,,,,,,,3,,,,21,,131,,,,,,,,,11,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi- Galvany,Sant Gervasi- Galvany,724,9,8,232,376,8019,0,1143,285,0,41.395214,2.1463263
181619644,2,3,False,False,False,Guinot Prunera ,"SANT EUDALD (GRÀCIA)
Casa de tres pisos con ascensor extraordinariamente luminosa.
Vivienda adosada luminosa en tres plantas más garaje frente al parque natural de Collserola
En el barrio de Vallcarca y junto a colegios y hospitales, esta propiedad ofrece la oportunidad de vivir en Barcelona rodeados de naturaleza.
Acceso por ascensor directo a las tres plantas desde el garaje que tiene capacidad para dos coches grandes y para varias motos.
En planta baja se sitúan 3 habitaciones, dobles todas ellas y dos completos baños ( uno de ellos incorporado a la habitación principal). Vistas exteriores al parque desde cada estancia.
La planta intermedia disfruta de un enorme salón comedor con cocina independiente y aseo de cortesía. Extraordinarias vistas y gran luminosidad.
La planta superior nos sorprende por ser un espacio diáfano con acceso a una enorme terraza cubierta confortablemente equipada. Disfruta también con una habitación individual con baño. Destacar la luminosidad de esta vivienda , exterior toda ella y provista de acristalamiento en todas sus paredes por lo que disfruta de luz y de increíbles vistas a extensa arboleda.
Suelos de parque de tarima de gran calidad en suelos y escaleras de acceso.
Ascensor que intercomunica las tres plantas.
Cerramientos con rotura de puente térmico y acústico.
Calefacción por radiadores con fases diferenciadas por planta.
Construida con tabiques por lo que los espacios son totalmente modificables. Se adjuntan planos de cada una de las tres plantas.
Vivienda ideal para combinar vivienda y despacho en planta superior. 
Total superficie construida : 272,20m²
Primera planta : 90,70m²
Segunda planta : 107,30m²
Tercera planta :52,20m²
Terraza 23m²
Garaje : se vende el 50% de la finca (unos 90m) y el uso de dos plazas de aparcamiento. Es referencia catastral independiente
 
 
",1,1,1200000,0,0,Carrer de Sant Eudald,08023,False,2024-01-17T10:35:42.273,5,153.3,5,30.6,40,,,3.0,5,3,227,5,7,1,1,1,5,3,0,Este,Bajos,1.0,20 a 30 años,0.0,Casi nuevo,Gas Natural,Gas Natural,1.0,1,9,22,,,32,109,,,18,,,,,,15,,,,10,,6,,,,,,119,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Gràcia,Vallcarca i els Penitents,Vallcarca i els Penitents,724,9,8,232,376,8019,0,1150,343,0,41.415348,2.147808
181598727,2,1,False,False,False,FINQUES RODES SL,"PRODUCTO APIALIA
PISO EN VENTA EN SANT MARTI DE PROVENÇALS
Espaciosa vivienda con balcón en Provençals de Poblenou! La luminosa vivienda con una superficie de 113 metros cuadrados construidos, 99 metros cuadrados útiles, se encuentra en una encantadora finca de obra vista con ascensor, construida en 1984. Se compone de un amplio y luminoso salón/comedor con salida a balcón/terraza. Espaciosa cocina independiente con galería. 4 habitaciones, dos de ellas dobles. 2 baños completos con plato de ducha. Muy bien comunicado con tram, metro y bus, a 1 min andando de Gran Via de les Corts Catalanes en una zona tranquila rodeada de todos los servicios. No dudes en concertar una visita y crear tu nuevo hogar en esta magnifica propiedad!!",1,1,377000,0,0,"Carrer del Maresme, 197",08020,False,2024-01-15T15:42:28.907,7,999.0,7,999.0,29,,,,4,2,113,7,0,1,1,3,6,6,0,,1ª planta,1.0,30 a 50 años,,Bien,Gas Natural,Gas Natural,,,9,22,24,,32,109,,,,,,,,131,,,,,10,,6,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,La Verneda i la Pau,La Verneda i la Pau,724,9,8,232,376,8019,0,1145,301,1,41.419254,2.2063003
176518190,2,1,False,False,False,NUÑEZ I NAVARRO,"Actualizado: 22Nov Edificio de cinco plantas con viviendas y parking. 

Las viviendas tienen un programa funcional de: salón-comedor-estar, tres dormitorios, baño completo, aseo y cocina office. 

Diseñadas para aprovechar al máximo el espacio y la luz natural.

Suelos de parqué en todas las estancias, excepto zonas húmedas, cocina y terrazas. 

Cocina equipada con horno y microondas eléctricos, campana extractora integrada y encimera de gas.

Aire acondicionado y calefacción por conductos mediante bomba de frío-calor.

Una carpintería interior muy cuidada, cerramientos de aluminio, puerta de entrada de seguridad y puertas y armarios empotrados de los dormitorios de madera. 

Un edificio sostenible que aprovecha la energía solar para producir agua caliente sanitaria, y que además cuenta con sistema de automatización y seguridad domótica.

Servicio post-venta y garantía de Núñez i Navarro",1,1,407000,0,0,"Calle Rio de Janeiro, 63",08016,False,2023-01-24T09:05:18.85,5,103.0,4,18.0,21,,,,3,2,101,5,4,0,0,0,4,0,0,Sur,,1.0,10 a 20 años,,,,,,1,,,,,,,2,3,,,84,,,,,,,81,10,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Nou Barris,Porta,Porta,724,9,8,232,376,8019,0,1147,319,1,41.43692,2.1806424
181174960,2,1,False,False,False,FINQUES CAMPANYÁ,"Pis de 125m2 construïts amb una terrassa de 20m2 i un balcó de 10m2.


Pis en molt bon estat, impecable, exterior a carrer i a pati d'illa.


Disposa de quatre dormitoris , dos dobles i dos individuals, dos banys , un suite, cuina office amb sortida a la terrassa amb sol de matins  i un saló-menjador  de 30m2 amb sortida al balcó i sol de tardes.


Es una primera planta amb ascensor  i un sol veï per replà.


Disposa de plaça de pàrquing per cotxe i traster de 25m2 opcional a la mateixa finca.     
",1,1,440000,10000,0,"Meridiana (av),500",08030,False,2023-11-23T11:47:50.68,4,103.0,4,19.0,34,,1.0,,4,2,125,4,0,0,0,0,5,5,0,,Principal,1.0,20 a 30 años,,,,,,1,,,,,32,109,,3,,,,,,,,,,,10,,,,11,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,Sant Andreu de Palomar,Sant Andreu de Palomar,724,9,8,232,376,8019,0,1146,309,1,41.43719,2.1849864
178979022,2,7,False,False,False,HOUSFY REAL ESTATE S.L.,"Maravilloso dúplex en Sant Martí  Se vende dúplex directamente del propietario en Sant Martí, Barcelona, un amplio espacio para disfrutar en tu día a día. Construido en el año 1900. Detalles del inmueble: - Genial dúplex de 95 m2 en El Clot. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Podemos disfrutar de 4 habitaciones. - Agradable salón-comedor con amplio espacio de luz natural, un lugar perfecto para descansar en los ratos libres. - Posibilidad de incluir los muebles. - Interior. - Ascensor. - Aire acondicionado y calefacción, preparado para todas las estaciones del año. - Terraza. - Cocina equipada con todo lo necesario.   Sobre la ubicación, si escoges este barrio para vivir tendrás todos los servicios esenciales que necesitarás para tu nueva vida. A escasos metros encontramos: centros educativos, centros de salud, parques, equipamientos deportivos y supermercados, farmacias, entre otros.  No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños.  Sobre nosotros: Housfy es una plataforma tecnológica que ofrece al propietario/a todos los servicios necesarios para que pueda vender la propiedad por su cuenta. Para más información, visítenos en housfy.com. AICAT número: 7922",1,1,289000,45000,0,"Carrer D'edison, .",08018,False,2023-08-31T16:12:55.233,5,127.0,5,25.0,29,1.0,,,4,2,95,5,4,0,0,0,9,0,0,Sur,,1.0,+ 100 años,1.0,,,,,1,,,,,,,,3,,,,,,131,,,,,10,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,El Clot,El Clot,724,9,8,232,376,8019,0,1145,304,1,41.40968,2.1925344
