id,type,subtype,external_contract,invalid,new,advertiser,description,transactions,transaction_type,value,reduced,periodicity_id,ubication,zipcode,highlight,date,energy_letter,energy_value,environment_letter,environment_value,multimedia_type_2,multimedia_type_6,multimedia_type_21,multimedia_type_12,multimedia_type_5,rooms,bathrooms,surface,energyCertificate,orientation,hotWater,heating,conservationState,antiquity,floor,surfaceLand,floor,elevator,conservationState,antiquity,hotWater,orientation,furnished,parking,heating,Calefacción,Armarios,Balcón,Aire acondicionado,Terraza,Parquet,Electrodomésticos,Horno,Lavadora,Microondas,Nevera,Internet,Lavadero,Cocina Equipada,Gres Cerámica,Patio,Ascensor interior,Jardín Privado,Piscina,Cocina Office,Puerta Blindada,Suite - con baño,Serv. portería,Alarma,Sistema Video vigilancia CCTV 24h,Trastero,Z. Comunitaria,Jacuzzi,Videoportero,Piscina comunitaria,Domótica,Pista de Tenis,Zona Deportiva,Zona Infantil,TV,Gimnasio,Sauna,Baño de huéspedes,Energía Solar,Porche cubierto,Cuarto lavado plancha,Bodega,Muebles de diseño,Música ambiental,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude
176812243,2,1,False,False,False,"LUCAS TRADING BARCELONA,S.L","Pau Claris Aragó presenta 10 viviendas excepcionales de obra nueva en el corazón de Barcelona. Esta promoción, ubicada en un edificio protegido con características y fachadas de época, resume la historia de Barcelona al tiempo que promueve un estilo de vida moderno. Es un entorno céntrico pero tranquilo, con vistas a la calle Pau Claris y al paseo peatonal arbolado del pasaje Méndez Vigo. Sin duda, se trata de un barrio verdaderamente privilegiado, con el exclusivo paseo de Gracia a solo una manzana de distancia. 

Hay 3 tipos de vivienda disponibles. Encontramos 2 pisos dúplex en la planta baja, y el entrepiso ofrece 3 dormitorios y espacios de vida con techos altos y vigas catalanas. Cada dúplex cuenta con un patio privado con jardín, un oasis en el corazón de la ciudad: algo muy poco frecuente en una ubicación tan céntrica. El edificio también cuenta con 6 pisos de 2 y 3 dormitorios se distribuyen en 3 plantas y ofrecen una gran privacidad con vistas a Pau Claris o Méndez Vigo. Finalmente, hay 2 impresionantes áticos dúplex que completan la oferta. Cada ático tiene 2 dormitorios distribuidos en 2 plantas, además de una impresionante terraza de la azotea, que ofrece vistas excepcionales a la ciudad. 

Vale la pena admirar el edificio en sí: el gran vestíbulo presenta suelos de baldosas y frescos modernistas, y el ascensor conduce directamente a cada piso. 

Los acabados y materiales son del más alto nivel, incluyendo las cocinas marca Bulthaup y Neff, los baños Roca, Duravit y Hansgrohe. Todas las viviendas están preparadas para tener internet y cuentan con funciones de seguridad de última generación para una total tranquilidad. 

Aspectos destacados 

- Excelente ubicación en el Eixample Derecho de Barcelona 

- A una manzana de paseo de Gracia y cerca de muchos edificios emblemáticos 

- 3 tipos diferentes de viviendas para elegir 

- Acabados, electrodomésticos y materiales de alta calidad 

- Preciosas características modernistas combinadas con un diseño interior moderno",1,1,1428000,0,0,,08008,False,2023-02-15T19:02:11.203,7,999.0,7,999.0,25,,,,,3,0,158,7,0,0,0,0,0,0,0,,1.0,,,,,0.0,,,3,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Dreta de l'Eixample,Dreta de l'Eixample,724,9,8,232,376,8019,0,1151,282,0,41.394943,2.1620824
179145799,2,1,False,False,False,"FINCAMAN-90, S.A.","PISO CON INQUILINOS - SOLO INVERSORES

Rentabilidad: 3,28 %
Inicio del contrato:18/12/2020
Fin del contrato: 17/12/2027
Renta:840€

 La vivienda consta de 49 m² construidos distribuidos en 1 habitación, salón-comedor, cocina además de 1 aseo. Situado en el centro de Barcelona, muy cerca de Ronda Litoral en el barrio de Gothic Quarter, al lado de Mercado de La Boqueria, Cathedral of Barcelona y Aquarium Barcelona de Greg. En sus alrededores encontramos el CAP Salud Hospital Urgencias Ciutat Vella, la Facultad de Náutica de Barcelona, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, paradas de autobús, la estación de metro Drassanes y la estación de tren Estación de Francia. Se encuentra a 14 minutos caminando del centro de la localidad.
",1,1,274000,0,0,Mar,08003,False,2023-09-15T14:33:26.09,6,234.0,5,46.0,9,,,,,1,1,49,6,4,0,0,2,0,4,0,Entresuelo,,Muy bien,,,Sur,,,,,,,,10,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,La Barceloneta,La Barceloneta,724,9,8,232,376,8019,0,1152,348,0,41.380787,2.1875758
181749292,2,1,False,False,False,MARENMAR,Para inversor. Nos encontramos con este inmueble con acceso desde la calle Mora d'Ebre pero que tiene también salida a la calle Sant Eudald. En estos momento hay un alquiler con término en 2026. Es un piso tranquilo y con un salón muy luminoso. Para más información ruego se pongan en contacto con nosotros. ,1,1,160000,0,0,De Móra D'ebre,08023,False,2024-01-30T09:59:44.01,7,999.0,7,999.0,11,,,,,3,1,65,7,0,0,0,0,7,3,0,Bajos,1.0,,50 a 70 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Gràcia,El Coll,El Coll,724,9,8,232,376,8019,0,1150,345,0,41.415585,2.1478403
179538163,2,1,False,False,False,Sellarès Assessors,"106 metros:
-Salón comedor con salida a balcón 
-Cocina equipada
-1 baño completo y 1 aseo. 
-4 habitaciones (2 triples, 1 doble y 1 individual)

DATOS DE INTERÉS
COMUNIDAD: 100€ MENSUALES
ITE PASADA
LOS MUEBLES Y ENSERES QUE APARECEN EN LAS FOTOS NO SE INCLUYEN EN EL PRECIO
",1,1,335000,5000,0,De Huelva,08020,False,2023-10-23T13:18:48.977,5,204.0,5,43.0,19,,,,,4,1,106,5,0,0,0,0,0,9,0,4ª planta,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,Sant Martí de Provençals,Sant Martí de Provençals,724,9,8,232,376,8019,0,1145,298,0,41.41914,2.198768
181953380,2,1,False,False,True,FINQUES BRUC ESPARREGUERA S.L,"Te presentamos este maravilloso piso de 71 m2, ubicado en un edificio de diez plantas sobre rasante. Con ascensor. Disfrutarás de un ambiente acogedor con su suelo de tarima en todas las áreas.

Este acogedor piso cuenta con un amplio salón comedor, perfecto para compartir momentos inolvidables con tus seres queridos. Además, podrás disponer de tres dormitorios, brindándote espacio para tus necesidades personales y familiares.

No te preocupes por la comodidad, ya que el piso incluye un baño completo para tu conveniencia. La cocina es independiente, lo que te permitirá explorar tu pasión culinaria sin limitaciones.

La orientación hacia el oeste te proporcionará luz natural y una vista encantadora, mientras que el estado de conservación del edificio es óptimo, garantizando tu seguridad y tranquilidad.

No pierdas la oportunidad de vivir en este lugar lleno de comodidades y bienestar. ¡Ven a conocer tu nuevo hogar en Barcelona hoy mismo!",1,1,150800,0,0,Berenguer de Palou,08027,False,2024-02-14T12:36:36.41,7,999.0,7,999.0,8,,,,,3,1,71,7,0,0,0,3,0,4,0,Entresuelo,,Bien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,La Sagrera,La Sagrera,724,9,8,232,376,8019,0,1146,311,0,41.42313,2.1916156
176411938,2,1,False,False,False,"LUCAS TRADING BARCELONA,S.L","En venta espectacular piso a reformar en l’Eixample Derecho 

En el centro de la ciudad, junto a calles emblemáticas como Passeig de Sant Joan y Avenida Diagonal, encontramos este clásico y recién reformado edificio esquinero que cuenta con las características arquitectónicas clásicas de l’Eixample. Además de rehabilitarse para obtener el certificado de aptitud ITE, la finca se ha visto renovada en los últimos meses y años por parte de sus propietarios, por lo que se trata de una propiedad de nuevos vecinos. 

Por otra parte, la localización es excepcional, así como la misma finca, gracias a una amplia entrada clásica de caballerizas con dos escaleras que confluyen a lado y lado de la portería. 

Asimismo, la finca cuenta con servicio de conserjería. 

Este piso conserva los detalles de la arquitectura clásica de l’Eixample, como la altura de techos, los suelos, las puertas y los ventanales exteriores e interiores, la doble orientación y el amplio potencial de renovación. 

La distribución actual combina amplios espacios con zonas más compartimentadas, pero con posibilidad de optimización por parte de su futuro propietario. 

La finca dispone de varias viviendas a reformar, por lo que no dude en contactarnos para ofrecerle la opción que más se ajuste a sus necesidades.",1,1,794000,0,0,,08037,False,2023-01-13T19:02:19.353,5,149.0,5,37.0,31,,,,,3,2,132,5,0,0,0,0,0,0,0,,1.0,,,,,0.0,,,,,32,,10,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Dreta de l'Eixample,Dreta de l'Eixample,724,9,8,232,376,8019,0,1151,282,0,41.400608,2.164749
179295522,2,3,False,False,False,"PUNT SAGRADA FAMILIA, S.L.","LA CASA AGENCY tiene el honor de presentar en exclusiva este maravilloso chalet en corazón del barrio de Sant Andreu. 

Totalmente reconstruido en el año 2007 y con acabados de calidad, el chalet cuenta con aproximadamente 150m2 útiles, distribuidos en 3 plantas. El estado de conservación es óptimo ya que la finca fue rehabilitada 100% hace 15 años y se hizo con los mejores materiales de la época. Cuenta con calefacción en todas las estancias. Cuenta con un patio de 6m2 y una terraza de 18m2. No cuenta con Parking privado pero hay posibilidad de adquirir hasta 1 o más plazas en la misma calle. 

PLANTA BAJA: - Habitación mediana exterior - Baño de 3 piezas con plato de ducha - Amplio salón de 23m2 con salida a un patio que lo dota de mucha luz natural - Cocina perfectamente equipada y muy luminosa de casi 10m2. - Patio de 6m2 con salida a un sótano el cual puede ser utilizado como bodega. Primera Planta: - Dotada 2 habitaciones dobles (una exterior con balcón y otra interior con salida a terraza) ambas con armario empotrado - Cuarto galería/trastero, sin ventana pero con extractor, ideal para tener la lavadora. - Baño totalmente reformado y sin estrenar de 4 piezas con hidromasaje. - Terraza de 18 metros cuadrados. 

Segunda Planta: - Es la planta buhardilla y esta dotada de una enorme habitación en suite dotada de un armario empotrado y con ventanal que da a la terraza privada de la 1º planta. Dispone de 21,50m2 y un baño de 12,75 m2 con ventanal al techo, jacuzzi, plato de ducha y doble pica. 
El chalet cuenta con calefacción, sistema eléctrico totalmente renovado, suelos de mármol y acabados de excelente calidad. 

Esta ubicado en el corazón del barrio de Sant Andreu de Palomar, a pocos metros de la nueva Plaza del Mercadal, de Gran de Sant Andreu, de las distintas líneas de metro y tren que hay en el barrio (L1, SANT ANDREU COMTAL Y CONCEPCION ARENAL). Cuenta además con un sin fin de servicios en la zona de la cual puede disfrutar una enorme oferta. A pocos minutos también del C.C. La Maquinista. Muy cercano también a varios complejos deportivo como el Can Drago, el club de natación de Sant Andreu, etc. 

*****CONSULTAR POR POSIBILIDAD DE PLAZA DE PARKING*******

El precio del inmueble no incluye impuestos, gastos notariales y registrales, honorarios de agencia y gestión hipotecaria (si procede).

REF: SA625FRAG",1,1,589000,36000,0,,08030,False,2023-09-29T10:23:09.047,7,999.0,7,99.0,43,,,,,4,3,175,7,0,0,0,0,8,0,0,,,,70 a 100 años,,,,,,3,,32,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,Sant Andreu de Palomar,Sant Andreu de Palomar,724,9,8,232,376,8019,0,1146,309,0,41.435318,2.188618
179738297,2,1,False,False,False,GESTION DE ACTIVOS TAURUS IBERICA SL,"Vivienda a la venta en la entreplanta de un edificio residencial situado en el barrio de Poble-Sec, en Barcelona. Piso distribuido en un salón-comedor, cocina independiente amueblada, 2 dormitorios con armarios empotrados y un baño completo equipado con bañera. La finca, que cuenta con portero automático, se emplaza en una zona equipada con todo tipo de servicios básicos en los alrededores y a pocos metros del Puerto de Barcelona. Además, muy cerca de la vivienda discurre la Avda. del Paralelo, una de las vías principales de la ciudad. Si necesitas más información, no lo dudes y contacta con nosotros. Inmobiliaria tenemos la mayor oferta de inmuebles al mejor precio garantizado. Descubre nuestra amplia oferta inmobiliaria y no pierdas la oportunidad de encontrar la casa perfecta para ti.",1,1,267780,0,0,,08004,False,2023-11-13T01:48:07.413,7,999.0,7,999.0,29,,,,,2,1,90,7,0,0,0,0,0,4,0,Entresuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sants - Montjuïc,El Poble Sec - Parc de Montjuïc,El Poble Sec - Parc de Montjuïc,724,9,8,232,376,8019,0,1144,297,0,41.373024,2.1718566
177721185,2,1,False,False,False,Taurus Ibérica,"2 dormitorios , descripción de los dormitorios: 1 doble y 1 individual , 1 baño , 1 salón , carpintería interior: madera , carpintería exterior: madera , tipo de suelo del salón: gres , tipo de suelo del piso: gres , tipo de suelo de la cocina: gres , tipo de suelo del baño principal: gres. Instalaciones: tipo de agua caliente: caldera individual , tipo de gas: canalizado (gas natural) , portero automático , rejas en ventanas , certificación energética , calificación de consumo: g , valor de consumo (kwh/m2 año): 289,10 , calificación de emisiones: g , valor de emisiones (kgrco2/m2 año): 61,20 , fecha de emisión: 17/03/2018 , fecha de caducidad: 19/03/2028. Dotación: tipo de cocina: americana",1,1,144000,0,0,,08026,False,2023-05-09T03:50:16.117,7,999.0,7,999.0,10,,,,,2,1,58,7,0,0,0,0,0,1,0,Sótano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,El Camp de l'Arpa del Clot,El Camp de l'Arpa del Clot,724,9,8,232,376,8019,0,1145,305,0,41.41688,2.183867
181593632,2,8,False,False,False,Sellarès Assessors,"Vivienda de 62m², tipo loft, con encanto.
Dispone de cédula de habitabilidad.
Situado en una planta sótano, con dos ventanas que ventilan a calle.

Salón comedor con cocina integrada.
Espacio abierto para dormitorio.
Espacio semi-cerrado como vestidor.
Baño con amplio plato de ducha.

Suelo de parquet.
Paredes de piedra vista.
",1,1,210000,0,0,Del Torrent de L'olla,08012,False,2024-01-15T09:33:43.443,5,31.0,5,183.0,16,,,,,0,0,62,5,0,0,0,0,9,1,0,Sótano,,,+ 100 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Gràcia,Vila de Gràcia,Vila de Gràcia,724,9,8,232,376,8019,0,1150,342,0,41.404224,2.1548738
178042965,2,1,False,False,False,PREMIUM HOUSE,"Piso exterior en edificio con ascensor, ubicado en el barrio de Poble Sec, junto a El Molino y estación de metro Paralelo.Dispone de todos los servicios básicos en su alrededor, centros educativos (Instituto de Educación Secundaria Ies Milá I Fontanals), superficies comerciales, bares y restaurantes y con muy buena comunicación de transporte público (autobuses y metro). Infórmese sin compromiso.",1,1,272100,0,0,Del Paral·lel,08015,False,2023-06-02T00:33:28.52,7,999.0,7,999.0,11,,,,,2,1,80,7,0,0,0,0,0,8,0,3ª planta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sants - Montjuïc,El Poble Sec - Parc de Montjuïc,El Poble Sec - Parc de Montjuïc,724,9,8,232,376,8019,0,1144,297,0,41.374928,2.1659193
179467787,2,5,False,False,False,"EV MMC SPAIN ,S.L.U","¡Bienvenido a tu oasis de elegancia y confort en la encantadora Vila de Gràcia! Te invitamos a descubrir esta cautivadora casa adosada, ubicada en una tranquila calle semipeatonal que te envolverá en una sensación de hogar desde el primer momento. 

Es una casa típica tradicional del año 1900 con elementos modernistas, reformada con exquisito gusto y estilo en 2008.

La distribución de esta vivienda abarca tres plantas con encantadoras áreas al aire libre que te seducirán. En la planta baja, un salón-comedor luminoso y acogedor te da la bienvenida, con acceso directo a un íntimo patio. Este rincón mágico cuenta con plantas exuberantes, una fuente serena y espacio para una mesa y sillas, ideal para comidas al aire libre o momentos de tranquilidad. Además, en esta planta, encontrarás un cuarto de baño y una cocina totalmente equipada. La cocina, abierta al comedor, se destaca con un horno de inducción y un elegante frigorífico/congelador Smeg.

La primera planta alberga dos dormitorios dobles, cada uno con su propio toque especial. Uno de ellos cuenta con un cuarto de baño privado para tu comodidad, mientras que el otro se abre a un acogedor balcón, ambos con espaciosos vestidores. Un espacio de despacho en esta planta es un rincón perfecto para la productividad.

La segunda y última planta alberga una kitchenette y un lavadero con amplios armarios empotrados. Pero lo que realmente te conquistará es la espectacular terraza. Un toldo automático se despliega para proporcionarte sombra en los días soleados, y el mobiliario de exterior te invita a disfrutar de momentos inolvidables. Pero la guinda del pastel es el lujoso spa para 2 personas que fue instalado en 2010. Imagina relajarte bajo el cielo estrellado con tu pareja o amigos, disfrutando de un verdadero oasis privado.

Esta casa de diseño en Gràcia es mucho más que una vivienda; es un lugar donde tus sueños toman forma. No dudes en contactarnos para programar una visita y experimentar personalmente la magia de este hogar. Tu nuevo estilo de vida te espera con los brazos abiertos.
Ubicación ideal en el barrio de la Vila de Gracia. Se encuentra en una calle tranquila y a muy pocos pasos de las vías más importantes de la ciudad, como es el Paseo de Gràcia. También está muy cerca de la bohemia Plaza de la Vila de Gràcia y de la bonita calle Bonavista. Vila de Gràcia es uno de los barrios con más encanto de Barcelona. Sus plazas, calles estrechas y cortas y las zonas peatonales la hacen ideal para la vida en el barrio. Gràcia es muy atractiva y está muy bien dotada de equipamientos y servicios sobre todo culturales y educativos y sanitarios. La superficie del barrio ocupa 1,3 km2, con 16 plazas públicas, algunas emblemáticas. Se mantiene conectado con el resto de la ciudad por transporte público. En los últimos años ha ganado espacio público y, con la pacificación del tráfico, ha disminuido el número de vehículos favoreciendo el uso del transporte público, la bicicleta y andar para llegar a cualquier sitio. El comercio de proximidad, la restauración, actividades de arte, diseño e ilustración, así como la producción cultural desde la música experimental a la clásica, la danza, el teatro y las artes escénicas, son motores económicos del territorio. La remodelación integral y el aumento de servicios de los mercados de l’Estrella, Verdi y la Llibertat ha aumentado considerablemente sus usuarios y visitantes, mientras que el de l’Abacería pronto comenzará su reforma integral. Sus habitantes disfrutan de un distrito que mantiene la identidad de pueblo. El barrio es un referente nacional de la cultura popular que llena el espacio público con una programación que atrae a gente de todas partes: la Festa Major, Sant Medir, Les Fogueres de Sa Pobla a Gràcia, etc.",1,1,799000,0,0,,08012,False,2023-10-16T16:52:08.04,5,197.0,5,41.0,47,,,,,2,2,115,5,0,0,0,2,9,0,47,,,Muy bien,+ 100 años,,,0.0,,,,,32,,10,,,,,,,,,,,16,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Gràcia,Vila de Gràcia,Vila de Gràcia,724,9,8,232,376,8019,0,1150,342,0,41.398834,2.1630633
177258199,2,1,False,False,False,"LUCAS TRADING BARCELONA,S.L","Este estupendo dúplex forma parte de una espléndida promoción de obra nueva en Can Baró, Barcelona, cerca del emblemático barrio de Gracia. Tiene 53 m² útiles y ofrece una cómoda distribución, con un luminoso salón, terraza, dos dormitorios y dos baños. Los dormitorios se sitúan en la planta superior, lo que aporta mayor tranquilidad y privacidad. 

Se entregan con cocina equipada de primera, climatización ecológica por conductos de aerotermia y eficiencia energética garantizada gracias a un buen aislamiento. Acabados como el pavimento porcelánico gris de la marca Venatto le dan un toque de elegancia y clase a estas viviendas. 

Para más información, no dude en ponerse en contacto con nosotros.",1,1,490000,0,0,,08013,False,2023-03-27T19:02:03.057,0,0.0,0,0.0,20,,,,,2,2,100,0,0,0,0,0,0,0,0,,1.0,,,,,0.0,,,,2,,1,10,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Sagrada Família,Sagrada Família,724,9,8,232,376,8019,0,1151,278,0,41.40434,2.18296
165471283,2,1,False,False,False,"HOUSE CONNECTION REALTY, S.L","Vivir en Sarrià, en un sitio lleno de vida, con sus bonitas callejuelas, llenas de comercios de toda la vida, donde puedes comprar con un buen ambiente de barrio, en el que la gente se conoce, se saluda.
 
A 750 metros del metro de Maria Cristina y Ferrocarriles de Les tres Torres y Sarrià, muy próximo al centro comercial L´Illa y El Corte Inglés. ¿Quieres vivir en él? 
 
Bajos en el exclusivo barrio de Sarrià, en finca con ascensor.
 
Con una superficie de 60m2, actualmente está habilitado como despacho.

Se compone de dos salas, un pequeño office, un aseo y salida a pequeño patio.
 
Suelo de parquet y calefacción por radiadores con caldera individual a gas natural.
 
Dispone de Cedula de Habitabilidad ( se tiene que hacer una reforma integral para convertirlo en vivienda).
 
Actualmente con inquilino, desde 1 febrero del 2022, con duración de contrato de tres años, con una muy buena rentabilidad.
 
Zona muy comercial, rodeada de servicios y bien comunicada.",1,1,298000,0,0,De Benet Mateu,08034,False,2022-11-08T21:43:14.02,7,550.0,7,116.0,8,,,,,2,1,60,7,0,0,0,0,7,3,0,Bajos,1.0,,50 a 70 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sarrià,Sarrià,724,9,8,232,376,8019,0,1143,286,0,41.393646,2.126008
178433406,2,8,False,False,False,GONZALEZ,"LOFT EN C/ CORTADA REFORMADO CON MUCHO ENCANTO. El Loft es un espacio diáfano en dos alturas . Dispone en la planta baja de una cocina americana con salón y baño con ducha. En la planta altillo dispone de un dormitorio . Los acabados son de calidad y reformado recientemente . Situado en calle peatonal a 100m del metro L5 (EL COLL/TAXONERA) y autobuses en calles colindantes, cerca zonas verdes y deportivas. Finca muy tranquila de solo 3 vecinos. Accesos rápido y cercano a Ronda de Dalt a 500 m. Facilidad de aparcamiento zona verde para residentes. Rodeado de parques y jardines, con instalaciones deportivas, gimnasio DIR, Club de Tenis, Piscina de verano de la Clota y a 5 minutos de las instalaciones Olímpicas del Vall de Hebrón 
#ref:LOF_1611",1,1,88000,4000,0,,08035,False,2023-07-06T13:27:54.12,7,999.0,7,999.0,17,,,,,0,0,45,7,0,0,0,0,5,0,0,,,,20 a 30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,La Teixonera,La Teixonera,724,9,8,232,376,8019,0,1149,334,0,41.424294,2.1460307
176631414,2,1,False,False,False,"LUCAS TRADING BARCELONA,S.L","Passeig de Gracia 30, una de las promociones de obra nueva más exclusivas del Golden Square de Barcelona, te ofrece esta vivienda de 2 habitaciones en una de las avenidas más emblemáticas y lujosas de la ciudad. 

Passeig de Gracia, ubicado en el corazón de Barcelona, es la avenida más elegante y señorial de Barcelona. Residir en este paseo marítimo es un privilegio, y te permitirá disfrutar de todo tipo de comodidades y establecimientos de lujo a su alrededor, sin renunciar a los servicios necesarios para el día a día ni a una buena conexión con el transporte público. Además, y dejando de lado sus exclusivas boutiques y restaurantes, Passeig de Gracia es un espectáculo para la vista, gracias a la exquisita arquitectura de sus edificios modernistas, entre los que destacan la Casa Milá, la Casa Batlló o la Casa Lleó Morera, que se sitúan al lado. a otros edificios de estilo clásico, moderno y neoclásico, todo un placer para los sentidos. 

El tradicional edificio neoclásico ha sido completamente renovado. La renovación se ha llevado a cabo con los más altos estándares y con una atención al detalle que no se encuentra en ningún otro lugar. El objetivo era crear un exclusivo oasis de tranquilidad, un espacio diferente con un contraste entre la elegancia señorial del pasado y las comodidades modernas. El diseño es vanguardista y ofrece todas las comodidades que puedas imaginar. 

En la tercera planta del edificio, encontramos este exclusivo piso de 218 m². Al entrar nos recibe una amplia zona de día con cocina equipada con lavadero y un amplio salón-comedor a mano derecha. A la izquierda del recibidor nos dirigimos a la zona de noche, que se compone de 4 habitaciones y 4 baños. 

Asimismo, la promoción ofrece un exclusivo y elegante espacio en la azotea lleno de plantas, con una preciosa decoración en madera que aporta una sensación de relax y alejada del bullicio urbano, con vistas al Paseo de Gracia y lugares emblemáticos como la Casa Batlló. Pero sin duda, la guinda del pastel en este espacio es la piscina, ideal para refrescarse en los meses más calurosos. 

Los residentes de esta comunidad, con solo 4 viviendas por planta, formarán una comunidad tranquila y con mucha privacidad en una de las ubicaciones más exclusivas de Europa, disfrutando de los más altos estándares de calidad y seguridad, con conserje y seguridad las 24 horas. 

Póngase en contacto con nosotros para obtener más información o para concertar una visita.",1,1,2750000,100000,0,,08007,False,2023-01-31T19:02:22.013,0,0.0,0,0.0,66,,,,,4,4,218,0,0,0,0,0,0,0,0,,1.0,,,,,0.0,,,3,,32,1,10,9,,,,,,,,,,,,,17,,,,,,,,,,,,79,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Dreta de l'Eixample,Dreta de l'Eixample,724,9,8,232,376,8019,0,1151,282,0,41.391563,2.166088
177501746,2,8,False,False,False,GONZALEZ,"ZONA COLL-TEIXONERA. PASEO MARE DE DEU DEL COLL. Amplio local, posibilidad loft.108 metros construidos, techos de casi cuatro metros de altura (3,90m) entrada por calle y escalera, patio interior, sin columnas, comunicado por metro línea 5 y autobuses, junto Parc Creueta del Coll, con todos los servicios, mercado, supermercado, biblioteca, C.AP. gimnasio, zona rodeada de parques y jardines, fácil acceso a ronda de Dalt y Túnel de la Rovira. 
#ref:LOF_1731",1,1,69000,29000,0,,08032,False,2023-04-18T12:59:58.837,7,999.0,7,999.0,23,,,,,0,0,108,7,0,0,0,0,7,0,0,,,,50 a 70 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,El Carmel,El Carmel,724,9,8,232,376,8019,0,1149,339,0,41.422672,2.1511412
