id,type,subtype,external_contract,invalid,new,advertiser,description,transactions,transaction_type,value,reduced,periodicity_id,ubication,zipcode,highlight,date,energy_letter,energy_value,environment_letter,environment_value,multimedia_type_2,multimedia_type_6,multimedia_type_12,multimedia_type_21,multimedia_type_5,rooms,bathrooms,surface,energyCertificate,orientation,hotWater,heating,conservationState,antiquity,floor,surfaceLand,orientation,floor,elevator,antiquity,furnished,conservationState,hotWater,heating,parking,Aire acondicionado,Parquet,Horno,Microondas,Serv. portería,Balcón,Lavadero,Armarios,Calefacción,Suite - con baño,Nevera,Puerta Blindada,Terraza,Electrodomésticos,Alarma,Cocina Equipada,Lavadora,Cocina Office,Patio,Videoportero,Piscina,Gres Cerámica,Jardín Privado,Trastero,Internet,Domótica,TV,Ascensor interior,Sistema Video vigilancia CCTV 24h,Z. Comunitaria,Zona Deportiva,Zona Infantil,Piscina comunitaria,Gimnasio,Baño de huéspedes,Cuarto para el servicio,Jacuzzi,Bodega,Sauna,Cuarto lavado plancha,Energía Solar,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude
181425610,2,1,False,False,False,FUNIX TRADE SL,"A-House le ofrece este LUMINOSO y reformado piso en el "" Fort Pienc "".

La propiedad esta distribuida en salón- comedor con salida a terraza, cocina americana, tres habitaciones (dos de ellas dobles), dos baños completos y una lavandería.

La vivienda está para entrar a vivir ya que se realizó una reforma integral con materiales de gran calidad para aprovechar todo su potencial, el inmueble es muy luminoso debido a su altura.

Dispone de carpintería exterior de aluminio climalit, aire acondicionado, suelo de parquet.

Finca de los años sesenta con ascensor .

Cerca encontramos diversidad de transportes como autobuses (TMB), metro (L2 Monumental, L1 Marina, L1 y renfe Arc de triomf), multitud de servicios como hospitales, colegios (C.E. Sagrado Corazón, Escola Fort pienc, Institut Fort Pius, Escola Ramón Llull), zonas infantiles (el parque de la Estación del Norte), comercios, restaurantes, mercados (el Mercat Fort Pienc y el Mercat Encants Barcelona), teatros como El teatro Nacional de Catalunya y la Sala Versus Glòries y el Museo de la Música (L'Auditori), además de tener a escasos metros el Centro Comercial Westfield Glòries. 

“El Fort Pienc” nació como zona de fortificaciones. Felipe V, al establecer el sistema de vigilancia de la ciudad, levantó la Ciudadela y un fuerte avanzado, cerca del camino que salía del Portal Nou, el Fort Pius. Su existencia pasó sin pena ni gloria y en 1869 se derribó, junto con la Ciudadela. Muy cerca se construyó, en 1861, la estación de ferrocarril de la línea de Lérida. La fachada de aquellos edificios de estilo neoclásico es, hoy, la fachada lateral del actual edificio, ampliado en 1910 con una gran cubierta de hierro.

La estación del Norte dio personalidad a un barrio situado entre la vía del tren y la Gran Vía. Se localizaron muchos transportistas en torno a la antigua carretera de Ribes, una vieja vía de salida de la ciudad desde la época romana y hasta que se desarrolló L’Eixample.

Aproveche esta oportunidad.
",1,1,499000,0,0,Calle Ribes,08013,False,2023-12-22T11:27:27.403,7,999.0,7,999.0,32,,1.0,,,3,2,114,7,8,0,1,3,7,11,0,Oeste,6ª planta,1.0,50 a 70 años,,Bien,,Gas Natural,,1,,,,,32,,2,,,,,10,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Fort Pienc,Fort Pienc,724,9,8,232,376,8019,0,1151,281,0,41.393463,2.181035
179699104,2,1,False,False,False,Maria Gabriela Duran Guchar,"Piso en venta todo exterior muy luminoso y amueblado, ubicado en una 5ta planta, de 50m² distribuidos de la siguiente manera, un (1) amplio salón comedor con salida al balcón, una (1) cocina equipada, un (1) lavabo, dos (2) habitaciones, ( una (1) doble y una (1) sencilla), un (1) baño completo, cuenta con armarios empotrados, trastero y una terraza comunitaria, piso en excelente condiciones con orientación sur, este.",1,1,185000,0,0,"Carrer de Les Carretes, 70",08001,False,2023-11-08T12:31:26.077,0,0.0,0,0.0,24,,,,,2,1,50,0,5,0,0,8,0,0,0,Sureste,,1.0,,1.0,Reformado,,,,1,,22,24,,,,2,,,25,,,21,,131,23,,,,,,,,52,,29,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,El Raval,El Raval,724,9,8,232,376,8019,0,1152,349,1,41.376583,2.1685739
179326001,2,1,False,False,False,Tecnocasa Home Gaudi Sant Pau,"SOBREÀTIC amb terrassa de 10m2 a peu de menjador i últim pis sense veins a sobre.
8è d'alçada amb ascensor, finca d'obra vista de l'any 1970.

Distribuit en 2 dormitoris i despatx, cuart de bany amb plat de dutxa, cuina independent.
Posibilitat de redistribuir-lo, totes les parets son envans.

TERRASSA DE 10M2 cuadrada, sense soroll i amb molta privacitat amb sol directe a partir del migdía

Disposa de A/a per split, calefacció a gas per radiador i carpintería d'alumini doble vidre climalit.

a 2 carrers de l'Avinguda gaudí, i devant del metro L5 Sant Pau.",1,1,318000,0,0,"Carrer de la Indústria, 219",08041,False,2023-10-02T19:13:28.917,4,123.0,4,33.0,32,,,,,2,1,68,4,4,0,1,0,7,13,0,Sur,8ª planta,1.0,50 a 70 años,,,,Gas Natural,,1,,,,,32,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,El Camp de l'Arpa del Clot,El Camp de l'Arpa del Clot,724,9,8,232,376,8019,0,1145,305,1,41.412025,2.1773677
181538555,2,2,False,False,False,Grupo Rosales,"""En 22@LVNG encontrarás 88 apartamentos de 1 y 2 dormitorios, todos con terraza y vistas a la ciudad, ubicados en uno de los barrios más demandados y cosmopolitas de Barcelona, el distrito de 22@.
El precio incluye un trastero. La promoción dispone también de plazas de aparcamiento electrificadas (1 obligatoria por vivienda).

Los pisos cuentan con sistemas de gran eficiencia energética, calefacción y refrigeración por conductos. El edificio tiene el certificado BREEAM bueno de sostenibilidad."" *** 
""22@LVNG tiene una piscina comunitaria en la cubierta y una terraza con vegetación. Frente al edificio, hay un área ajardinada pública con árboles, bancos y juegos infantiles.

Ubicación excepcional, en el distrito de 22@, cerca de oficinas multinacionales y hoteles. La promoción está a 15 minutos a pie de la playa.

Excelente red de transporte público, con varias paradas de autobús y tranvía en Avenida Diagonal y la estación del metro de Selva de Mar a 400 metros.

El precio no incluye IVA.""				
",1,1,321500,0,0,"Calle Pallars, 418",08019,False,2024-01-09T11:16:32.02,7,999.0,7,999.0,15,,,,1.0,1,1,51,7,0,0,0,0,0,8,0,,3ª planta,1.0,,0.0,,,,1.0,1,9,22,24,,32,,2,3,18,25,,10,21,,131,23,15,,81,,,,11,,,,,,12,,,94,,,,,,,,80,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,,Sant Martí,724,9,8,232,376,8019,0,1145,0,1,41.411,2.2110662
178168443,2,7,False,False,False,"RETLY, S.A","Les presentamos un ático de 293m2 divididos en dos plantas, completamente exterior a 3 vientos y preciosas vistas en el centro del barrio de Sarriá.
Se trata de una propiedad que podría ser, perfectamente, una torre. Pero se trata de un increíble ático dúplex con una preciosa  zona de día con techos muy altos y doble altura, de madera, y unos grandes ventanales con vistas a toda la ciudad, Collserola y al Tibidabo.
La vivienda se distribuye en una primera planta de 200m2 más una terraza de 12m2 a pie de salón. En esta planta encontramos la zona de día compuesta por un gran salón con chimenea, comedor con vistas a la ciudad, amplio recibidor, cocina con zona office y zona de aguas exterior, 4 dormitorios (uno de ellos en suite) y 3 baños.
La planta superior tiene 90m2 más una terraza de 10m2 donde encontramos un sala de estar, la master-suite principal, desván y la terraza.
Todo el inmueble es exterior a tres vientos y goza de unas increíbles vistas hasta el mar y la zona sur de la ciudad. Tiene una luz cálida y es muy tranquila, con una distribución muy práctica y funcional. Acabados nobles y muy elegantes. Un conjunto ideal para aquellos que buscan una vivienda amplia, ubicada en uno de los distritos más solicitados y perfectamente comunicada con el centro de la ciudad y la salida de la misma.
Enfrente de la estación de tren de los FFGC de Sarrià. Entrada directa a Túneles de Vallvidrera y Ronda de Dalt. 
La finca es del año 1980 de obra vista y tiene parking en la misma; la propiedad tiene 4 plazas y una esta incluida en el precio, las otras tres opcionales.
¡No dude en contactar para ampliar información o concertar visita!
",1,1,1750000,0,0,Carrer de la Mare de Déu de Núria,08017,False,2023-06-13T18:32:59.923,5,146.0,5,30.0,51,1.0,,,,6,4,315,5,6,1,1,1,6,10,0,Suroeste,5ª planta,1.0,30 a 50 años,0.0,Casi nuevo,Gas Natural,Gas Natural,2.0,1,9,22,24,,,109,2,,18,,84,10,,77,131,,15,,81,,6,,,,,,,,,,,,,122,125,,,,124,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sarrià,Sarrià,724,9,8,232,376,8019,0,1143,286,0,41.398903,2.1241627
177723991,2,7,False,False,False,BONAVISTA DEVELOPMENTS SL.,"""OBRA NUEVA EN EL PUTXET // Sarrià - Sant Gervasi
9 exclusivas viviendas de 1, 2 y 3 dormitorios, con piscina comunitaria en la azotea y parking.

Se trata de un proyecto único, que respeta la fachada original de “La Torreta”, una finca modernista construida en 1890  y que destacó desde el primer momento por su delicada fachada: ornamentación floral con bajo relieves, esgrafiados, ménsulas y barandillas de hierro con motivos florales.""

""Homer27 está ubicada en el barrio del Putxet, un barrio agradable, tranquilo, con comercio de proximidad, centros educativos privados, y perfectamente comunicado con el centro de la ciudad a través de la Ronda del Mig y su cercanía a la Ronda de Dalt.
La parada de metro Lesseps (L3) se encuentra a escasos 4 minutos andando. Adicionalmente numerosas líneas de autobús circulan por las inmediaciones.

Sus agradables zonas verdes como el parque del Turó del Putxet lo dotan de un especial encanto.""",1,1,850000,0,0,"Calle Homer, 27",08023,False,2023-05-09T09:31:07.127,7,999.0,7,999.0,11,,,,1.0,3,3,112,7,0,0,0,0,0,6,0,,1ª planta,1.0,,,,,,2.0,1,9,,,,,,2,3,18,,,10,,,,,,,,,,7,,,,,,,12,,,94,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,El Putget i el Farró,El Putget i el Farró,724,9,8,232,376,8019,0,1143,288,1,41.40669,2.14675
179301453,2,1,False,False,False,"ERAM SSII, SL","Piso alto y orientado a sur en pleno barrio de Sant Antoni, junto a metro L1.
Es exterior y muy luminoso, con sol de mañana y luz natural todo el día.
Cuenta con un amplio salón-comedor con salida a una pequeña terraza; 4 dormitorios; baño completo, con posibilidad de recuperar el segundo baño donde actualmente hay un cuarto de planchar; cocina independiente y recibidor.
La vivienda está bien conservada y necesita actualizarse. Dispone de calefacción y aire acondicionado.
Contamos con presupuesto de reforma adaptado a las necesidades de cada cliente.
En un edificio de época, parcialmente rehabilitado, con ascensor.
Se encuentra a poca distancia del recientemente remodelado mercado de Sant Antoni. Y cerca también del nuevo proyecto de la ""Superilla"", eje verde y peatonal de la zona, y de la calle Parlament, con una amplia oferta de ocio y restauración.
Todos los servicios, comercios, supermercados y transporte público en los alrededores.",1,1,435000,15000,0,Carrer de Sepúlveda,08011,False,2023-09-29T16:32:50.94,5,125.0,5,25.0,25,,,,,4,2,98,5,5,1,1,4,8,12,0,Sureste,7ª planta,1.0,70 a 100 años,,A reformar,Gas Natural,Gas Natural,,1,9,22,24,,32,109,2,,,25,,10,21,,131,23,,,,,6,,,,,29,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Sant Antoni,Sant Antoni,724,9,8,232,376,8019,0,1151,277,0,41.382042,2.1607196
179300330,2,1,False,False,False,"TUPASON, SL","Este apartamento de 126 m2 construidos se encuentra ubicado en una calle céntrica y tranquila. Situado en la 4ª planta de un edificio con ascensor, este piso impresiona con su generosa distribución y una sensación de amplitud que lo distingue.

Al entrar al apartamento nos encontramos con una gran cocina abierta, equipada con numerosos armarios y espació de almacenaje. Además, cuenta con una despensa espaciosa que incluye estantes y una conveniente zona de aguas que se puede utilizar como lavadero. También cabe destacar que la cocina viene equipada con horno, microondas, lavavajillas y refrigerador de vinos.

El apartamento cuenta con un amplio salón-comedor conectado a la gran cocina estilo office.

El dormitorio principal es una verdadera joya, con un vestidor a medida y con un diseño que incluye barras para colgar ropa, pantaloneros, numerosos cajones y estantes, ofreciendo una organización impecable y un espacio de almacenamiento generoso.

Además, hay otras dos habitaciones igualmente cómodas y versátiles, lo que permite adaptarlas según tus necesidades personales.

El apartamento cuenta con dos baños completos. Entre otras características, destaca su bonita distribución y su buen estado de conservación. Dispone de suelos de parquet, persianas motorizadas y aire acondicionado en todas las estancias de la vivienda y calefacción con radiadores también en todo el piso.

En cuanto a las comodidades del edificio, la finca cuenta con un ascensor. Este apartamento es una verdadera joya en una ubicación privilegiada, con un diseño espacioso y funcional, perfecto para aquellos que buscan un hogar que combine elegancia, comodidad y practicidad en el corazón de la ciudad.",1,1,530000,0,0,"Avinguda de Sarrià, 30",08029,False,2023-09-29T15:08:34.867,5,123.0,5,26.0,30,,,,,3,2,93,5,0,0,0,0,7,9,0,,4ª planta,1.0,50 a 70 años,,,,,,1,9,,,,,,2,,,,,,21,,131,,15,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Les Corts,Barri de les Corts,Barri de les Corts,724,9,8,232,376,8019,0,1148,329,1,41.390736,2.1432228
181779198,2,1,False,False,False,"GD&A BROKERS INMOBILIARIOS, S.L","BONITO PISO TOTALMENTE EXTERIOR A LA CALLE JUNTO LA RAMBLA

Encantador apartamento de 75 m2 situado en pleno centro de Barcelona, junto a las famosas Ramblas. Su ubicación ofrece una excelente comunicación y acceso a servicios. El piso es completamente exterior, lo que proporciona una gran luminosidad.

La vivienda consta de 2 habitaciones, una de ellas en suite, 2 baños completos, un acogedor salón comedor y una cocina con cerramiento acristalado que se integra con el salón. El estado de conservación es excelente, con suelos de parquet y armarios empotrados que añaden funcionalidad y estilo.

La finca es de construcción joven y cuenta con ascensor, proporcionando comodidad y accesibilidad. Este piso es una opción atractiva para aquellos que buscan vivir en el corazón de Barcelona con todas las comodidades y detalles cuidados.",1,1,299500,0,0,Carrer del Marquès de Barberà,08001,False,2024-02-01T13:23:27.397,5,106.0,4,22.0,22,,1.0,,,2,2,79,5,4,1,2,2,5,8,0,Sur,3ª planta,1.0,20 a 30 años,,Muy bien,Gas Natural,Electricidad,,,9,22,24,,,,2,,18,25,84,,21,,131,23,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,El Raval,El Raval,724,9,8,232,376,8019,0,1152,349,0,41.378803,2.172433
177832580,2,1,False,False,False,SOLFINC SL,"Espectacular vivienda nueva a estrenar con impresionantes vistas a la Sagrada Familia

Si está buscando una vivienda en venta con una ubicación privilegiada, reformada nueva a estrenar con acabados de alta gama y unas vistas espectaculares, no deje pasar esta oportunidad. 

Se trata de un piso de 57 m2, con orientación sur, alto y muy luminoso, es en un sexto real de altura con ascensor en una finca regia del Eixample. 
El piso cuenta con dos dormitorios, uno de ellos doble con vestidor, un baño completo con ducha, zona de aguas, cocina americana y un salón comedor con salida a un balcón desde donde podrá disfrutar de las impresionantes vistas a la Sagrada Familia. 

La vivienda está completamente reformada con materiales de calidad, les presentamos los detalles de las calidades:
Equipamiento Cocina:
CAMPANA DECORATIVA TEKA DBB 60 INOX 40460400
HORNO CONVENCIONAL TEKA HBB 435 INOX 41560011

MICROONDAS TEKA EASY MB 620 BI INOX 40584000
ENCIMERA INDUCCION TEKA IBC63015 MSS 10210158 /
MONOMANDO COCINA EXTRAIBLE GROBER ETERNAL
Espacio preparado para colocar Lavaplatos y nevera combi

Baño:
Plato de ducha Roca Terran Stone 100x80 cm
Mampara de cristal laminado fijo
Columna de ducha termostática con rociador y ducha de mano 
Armario con estantes y puertas  con lavabo de porcelana de 100x46
Calentador estanco, sin piloto , a gas , para agua caliente

Equipo de aire acondicionado, frío calor, inverter,  3500 frig Daikin split pared TX35KN

Suelos de parquet laminado FINFLOOR EVOLVE ROBLE FADO GAVIA

Instalaciones, agua , luz y gas , realizadas totalmente nuevas y de alta, contadores instalados.

Dormitorio principal:  radiador de aluminio eléctrico, con termostato integrado, armario vestidor

Además la finca dispone de terraza comunitaria.

Es una vivienda muy luminosa y tranquila, ideal para parejas o familias que quieran vivir en una zona céntrica y bien comunicada. No dude en contactarnos para más información o para concertar una visita.

Excelentemente comunicada mediante transporte público, L5 Azul, L2 Lila) y múltiples autobuses que cruzan de extremo a extremo la ciudad condal.

Es una pieza única, no pierda la oportunidad de visitarlo.",1,1,380000,15000,0,Carrer del Rosselló,08025,False,2023-05-15T17:22:09.093,5,167.0,5,35.0,47,1.0,,,,2,1,57,5,4,1,0,1,9,11,0,Sur,6ª planta,1.0,+ 100 años,,Casi nuevo,Gas Natural,,,1,9,22,24,,32,109,2,,,,,10,21,,,,,,,,,,,,,,,,12,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Sagrada Família,Sagrada Família,724,9,8,232,376,8019,0,1151,278,0,41.40553,2.1730998
181694412,2,1,False,False,False,"ELROMI HOUSE, S.L","VIA JULIA. Vivienda ubicada en la misma Vía Julia, frente al metro, en finca con dos ASCENSORES, adaptada para personas con movilidad reducida, con 3 dormitorios (2 DE MATRIMONIO) y salón de casi 20 metros, en perfectas condiciones PARA ENTRAR A VIVIR.

Ubicado al lado de todos los comercios y del metro de la Vía Julia, el piso consta de 3 dormitorios, 2 de los cuales son de matrimonio, salón comedor de casi 20 metros, cocina, lavadero y baño. Está para entrar a vivir, con carpintería de aluminio en todos los ambientes, e instalación eléctrica actualizada.

A escasos metros de la parada Vía Julia del metro L4, cerca de la plaza de la República, al lado del acceso de Ronda de Dalt. Al lado de todos los servicios y comercios de la zona comercial de Vía Julia, supermercados, escuelas, ambulatorio próximo al parque de la Guineueta y cerca de Collserola.

*Consultar condiciones y gastos de compraventa* No están incluidos gastos de notaría, registro, ITP, gestoría, honorarios y gastos hipotecarios si procede.",1,1,182000,0,0,Via Júlia,08016,False,2024-01-24T12:57:01.63,7,333.0,7,60.0,20,,1.0,,,3,1,71,7,3,0,0,2,7,8,0,Noreste,3ª planta,1.0,50 a 70 años,,Muy bien,,,,,,22,,,,109,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Nou Barris,La Prosperitat,La Prosperitat,724,9,8,232,376,8019,0,1147,322,0,41.444492,2.179157
181334115,2,1,False,False,False,"SERADIN, S.L.","POBLE NOU, CARRER BAC DE RODA/ CARRER DE LLULL
Piso de 60m2, exterior a patio de manzana, alto y muy soleado. Finca con 2 ascensores. La vivienda consta de un amplio salón-comedor exterior a patio de manzana, cocina independiente con salida a galería, 3 dormitorios uno doble y 2 individuales, baño reformado con plato de ducha. Aire acondicionado y calefacción por split, cerramientos de aluminio. Vivienda con muchas posibilidades de modificar distribución. Situado a 5 minutos de la Platja de la Nova Mar Bella, Muy bien comunicado  comercios, servicios, transportes públicos Bus y Metro L-4 Poblenou. 
 (El PVP indicado no incluye impuestos ni gastos de Escritura)",1,1,295000,0,0,Carrer de Bac de Roda,08005,False,2023-12-12T14:10:30.667,5,184.0,5,37.0,30,,1.0,,,3,1,60,5,6,1,2,3,6,9,0,Suroeste,4ª planta,1.0,30 a 50 años,0.0,Bien,Gas Natural,Electricidad,,1,,22,,,,109,,,,,84,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,El Poblenou,El Poblenou,724,9,8,232,376,8019,0,1145,302,0,41.405266,2.2069519
181610593,2,1,False,False,False,"BARBAL SABARICH, JOSEP MARIA","CAPITAN ARENAS-  JUNTO AVENIDA DIAGONAL Precioso piso situado en una de las mejores zonas de Barcelona, entre Sarrià y Pedralbes. Dispone de de 154 m² construidos, 142 m² útiles en finca señorial, con servicio de conserje y dos ascensores.

Consta de un amplio salón-comedor 40m2 con salida a terraza orientada al este, amplia cocina office completamente reformada con isla, 3 habitaciones dobles y  baño completo con amplio plato de ducha.

Armarios empotrados, calefacción por radiadores con caldera individual a gas natural,
suelos de tarima de madera, carpintería tanto la exterior con interior de madera.

Vivienda muy bien comunicada por transporte público, junto a la parada de metro María Cristina L3, Tram T1, T2, T3, y múltiples líneas de autobús. En coche, se encuentra junto a las vías más importantes de Barcelona, Avenida Diagonal, Ronda del General Mitre, y con acceso directo a las rondas y autopistas de salida de la ciudad.


",1,1,848000,0,0,Capita Arenas,08034,False,2024-01-16T13:50:36.387,6,222.0,5,47.0,15,,,,,3,1,154,6,7,1,1,1,7,6,0,Este,1ª planta,1.0,50 a 70 años,,Casi nuevo,Gas Natural,Gas Natural,,,,,,,,,2,,,,,10,21,,131,,15,,81,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Les Corts,Pedralbes,Pedralbes,724,9,8,232,376,8019,0,1148,328,0,41.390907,2.125283
181087908,2,1,False,False,False,"SERADIN, S.L.","AVD.ROMA/ CARRER VILLARROEL
Piso de 113m2 const. La vivienda destaca por sus amplias estancias y luminosidad, siendo una vivienda muy confortable y agradable para vivir. Consta de un amplio salón-comedor independiente de 30m2 exterior con salida a terraza, cocina independiente con salida a galería, tres habitaciones dos dobles y una individual, armario empotrado, dos baños completos con bañera y otro con ducha, pasillo distribuidor con altillo de madera. Suelos de gres, Calefacción por radiadores de gas natural y aire acondicionado por split. Parking doble opcional, situado en el mismo edificio. Finca con 2 ascensores y servicio de conserjería. Muy bien comunicado servicios, comercios y transportes públicos.
 (El PVP indicado no incluye impuestos ni gastos de Escritura)  ",1,1,525000,0,0,Avinguda de Roma,08011,False,2023-11-15T10:45:23.73,5,170.0,5,36.0,36,,1.0,,,3,2,113,5,2,1,1,4,6,10,0,Noroeste,5ª planta,1.0,30 a 50 años,0.0,A reformar,Gas Natural,Gas Natural,2.0,1,,22,,28,,109,2,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,L'Antiga Esquerra de l'Eixample,L'Antiga Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,279,0,41.38576,2.155473
181886080,2,1,False,False,False,Finques Martínez S.L.,"IDEAL PARA INVERSORES, SIN POSIBILIDAD DE VISITA.

¡Invierte en tu futuro con esta increíble oportunidad de adquirir un piso en la codiciada ubicación de Pg Valldaura! Este inmueble cuenta con un inquilino actualmente, ofreciendo una garantía de ingresos mensuales estables durante los próximos 4 años con un alquiler de 800€ mensuales.

Características del piso:

Ubicación: Pg Valldaura, una zona estratégica y de alta demanda.
Distribución: Actualmente 2 habitaciones (una dada al comedor), baño reformado, cocina bien conservada.
Comodidades: Suelos de parquet, cerramiento de aluminio.
Vistas y Sol: Situado en la planta 8, disfruta de vistas panorámicas y una excelente exposición solar.
Balcón: Un espacioso balcón para disfrutar del aire fresco y las vistas.
Ascensores: La finca cuenta con 2 ascensores para mayor comodidad.
Accesibilidad: Totalmente adaptado para personas con movilidad reducida.
Datos de interés:

Contrato de Alquiler: 4 años restantes con un alquiler mensual de 800€.
Inquilino Actual: Garantía de ingresos estables y seguro de pago puntual.
Este piso no solo es una inversión segura, sino que también ofrece un espacio cómodo y bien mantenido. Ya sea para diversificar tu cartera de inversiones o como tu próximo hogar, esta oportunidad no debe ser pasada por alto.

¡Contáctanos ahora para obtener más información y asegura tu inversión en el próspero mercado inmobiliario de Pg Valldaura!




BUS: H4, 76, 47, M19, 182,V27.
METRO: L3, L4.
IDEAL PARA INVERSORES, SIN POSIBILIDAD DE VISITA.

No pierdas esta oportunidad y contacta con nosotros para concertar una visita. Somos una agencia inmobiliaria con más de 64 años de experiencia en el sector y te asesoraremos en todo el proceso de compra. Llámanos al teléfono 932769100 o envíanos un correo electrónico a info@inmobiliaria.com.

¡Te esperamos!







",1,1,210000,0,0,Passeig de Valldaura,08042,False,2024-02-07T18:10:33.807,5,182.0,6,46.0,15,,,,,2,1,58,5,7,1,0,2,7,13,0,Este,8ª planta,1.0,50 a 70 años,,Muy bien,Gas Natural,,,1,,,,,32,,,,,,84,10,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Nou Barris,La Guineueta,La Guineueta,724,9,8,232,376,8019,0,1147,323,0,41.438892,2.1664178
181897222,2,1,False,False,False,"IMMOBARCELO LEGAL, S.L.","ImmoBarceló presenta en exclusiva este hermoso piso en el Clot, ubicado sobre la misma calle Valencia, a escasos metros de la avenida Meridiana. Como amantes de los detalles, es imposible no destacar sus acabados de calidad, ni perder de vista el gusto que se tenido por los detalles, y sobre todo el arte de combinar colores y texturas. 
En esta bonita pieza de encanto típico de la Barcelona de antaño, tratándose como el ideal del inversor, o amantes de las segundas residencia de temporada en la ciudad Condal, o simplemente quienes aprecian el buen gusto y la calidad de la reforma, les invitamos a conocer este singular y destacado inmueble. 
Se localiza en una preciosa finca de 1920, de carácter y estilo clásico, y cuenta con un salón comedor amplio y soleado, de paredes texturizadas con el ladrillo desnudo que realza el potencial de su estilo, da paso a un pequeño balcón que goza de inmejorable orientación, mar. Seguimos y encontramos la cocina que se abre al salón y destaca por la combinación de materiales cálidos y modernos, pero funcionales y que aprovechan a la perfección los espacios, encimera de silestone grafito con el lacado pulido impoluto del mobiliario, funcional y perfectamente integrado, realzado por la textura sutil del suelo que simula el mosaico clásico. En la cocina se integra los electrodomésticos. Para acabar encontramos dos dormitorios, uno doble exterior, también con su pared de ladrillo, puerta corredera y la versatilidad de unificar un segundo espacio que puede aprovecharse como estudio, vestidor o habitación. Al final de nuestra visita, vemos el baño y sus tonalidad verdes, con el blanco nos ayudan a entender el concepto buscado por una destacada interiorista y el arquitecto. ""Todo está puesto en su sitio para que la estancia diaria sea agradable y reflexiva"". 
El cerramiento es de un material aislante de vanguardia con cámara entre sus cristales para mejorar la eficiencia energética y el ruido desde el exterior.  Dispone de aire acondicionado y calefacción mediante bomba de frío y calor. 
Si desea recibir más información o quieres hacer una visita, no dejes de comunicarte con nosotros, estaremos encantados de ayudarte. 
Nuestro horario es de lunes a viernes de 9:30 a 13:30hs y 15:00 a 19:00hs, los sábados de 10:00 a 13:00hs. 


 
 
 
 
 
 
",1,1,295000,0,0,Valencia,08026,False,2024-02-08T15:42:51.367,5,131.0,5,27.0,12,,,,,1,1,55,5,4,2,2,1,0,7,0,Sur,2ª planta,,,1.0,Casi nuevo,Electricidad,Electricidad,,1,9,22,24,,32,,2,,,25,,10,21,,131,23,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,El Clot,El Clot,724,9,8,232,376,8019,0,1145,304,0,41.41129,2.1882377
