id,type,subtype,external_contract,invalid,new,advertiser,description,transactions,transaction_type,value,reduced,periodicity_id,ubication,zipcode,highlight,date,energy_letter,energy_value,environment_letter,environment_value,multimedia_type_2,multimedia_type_5,multimedia_type_21,multimedia_type_6,multimedia_type_12,rooms,bathrooms,surface,energyCertificate,orientation,hotWater,heating,conservationState,antiquity,floor,surfaceLand,hotWater,conservationState,antiquity,elevator,furnished,floor,parking,orientation,heating,Armarios,Gres Cerámica,Parquet,Terraza,Electrodomésticos,Horno,Lavadero,Cocina Equipada,Cocina Office,Aire acondicionado,Calefacción,Trastero,Piscina comunitaria,Jardín Privado,Z. Comunitaria,Zona Infantil,Serv. portería,Puerta Blindada,Nevera,Balcón,Patio,Gimnasio,Alarma,Lavadora,Piscina,Zona Deportiva,Videoportero,Suite - con baño,Microondas,Internet,Domótica,Baño de huéspedes,TV,Energía Solar,Sauna,Pista de Tenis,Sistema Video vigilancia CCTV 24h,Ascensor interior,Jacuzzi,Cuarto lavado plancha,Porche cubierto,Cuarto para el servicio,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude
181572860,2,52,False,False,False,INMODARA,"OS presentamos una magnífica oportunidad un Local tipo vivienda distribuidos en 45 metros cuadrados , una habitación doble muy completa y un baño con plato de ducha , salón comedor con parquet , no dispone de cédula de habitabilidad, aprovecha la oportunidad! El inmueble está a pie de calle situado en una calle tranquila con todos los servicios necesarios a 5 minutos! Ven a verlo muy interesante! No dudes en contactar con nosotros.",1,1,100000,0,0,,08004,False,2024-01-12T11:44:41.773,7,999.0,7,999.0,10,,,,,1,1,45,7,0,0,0,0,7,0,0,,,50 a 70 años,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sants - Montjuïc,La Font de la Guatlla,La Font de la Guatlla,724,9,8,232,376,8019,0,1144,294,0,41.366566,2.1434996
181118537,2,2,False,False,False,OXI REALTY,"Oxi Realty presenta esta gran oportunidad en el barrio del Clot. Una planta baja ubicada en una excelente zona en crecimiento, con acceso a todo tipo de servicios.

La vivienda consta de dos habitaciones muy amplias, una de ellas exterior. Además, el piso consta de un baño grande y un pequeño aseo, una cocina con salida a terraza, una zona de lavandería y un magnífico salón.

El piso tiene grandes posibilidades y es una gran oportunidad para inversores.

¡No la dejes escapar! 

¡Contacta con nosotros para obtener más información!",1,1,209000,20000,0,,08027,False,2023-11-17T14:24:21.86,7,999.0,7,999.0,16,,,,,2,2,103,7,0,0,0,0,8,0,0,,,70 a 100 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,Navas,Navas,724,9,8,232,376,8019,0,1146,310,0,41.41405,2.1927242
181386294,2,1,False,False,False,Gallart Real Estate,"Gallart real estate vende piso de 37 metros cuadrados para reformar a tu gusto. Consta de 1 baño, 1 cocina y un balcón con vistas impresionantes. Disfruta de la auténtica experiencia barcelonesa en este acogedor espacio!

Características destacadas:

Superficie: 37 metros cuadrados.
Estado: A reformar, dándote la libertad de crear tu hogar ideal.
Distribución: 1 baño, 1 cocina.
Balcón: Perfecto para disfrutar de vistas bonitas y momentos relajantes.
Ubicación: En el corazón de Sant Antoni, rodeado de comodidades y encanto local.
Edificio: Buena finca que garantiza calidad y seguridad.

¡Haz de este espacio tu nuevo hogar en una de las zonas más vibrantes de Barcelona! Contáctanos para más información y para concertar una visita.

aicat 10933.",1,1,250000,0,0,Carrer del Comte Borrell,08015,False,2023-12-18T14:04:45.223,7,999.0,7,999.0,9,,,,,1,1,35,7,0,0,0,0,0,9,0,,,,1.0,,4ª planta,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Sant Antoni,Sant Antoni,724,9,8,232,376,8019,0,1151,277,0,41.377808,2.1617978
179636184,2,1,False,False,False,Bünik Home,"Ideal inversor, rentabilidad aprox del 6%.
Operación  con obligación de contrato de alquiler por 5 años al propio vendedor(solo queda 1 piso y toda la finca se ha vendido igual) que se hace cargo de todos los gastos por el periodo, excepto el ibi que será  a cargo del propietario, llamamos y te explicamos todo.

Una operación rápida y con muy buenas condiciones.
",1,1,315000,0,0,,08011,False,2023-11-02T12:40:16.307,7,999.0,7,999.0,17,,1.0,,,3,2,63,7,0,0,0,0,0,0,0,,,,1.0,1.0,,,,,,,,,,,,131,,,3,,,,,,,84,,32,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,L'Antiga Esquerra de l'Eixample,L'Antiga Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,279,0,41.38309,2.159403
181757635,2,1,False,False,False,Fincas Olive ,magnífico piso de tres habitaciones para entrar a vivir.  Dispone de tres habitaciones amplias balcón totalmente amueblado no esperes más para concretar una visita,1,1,170000,0,0,Passeig D'enric Sanchis,08030,False,2024-01-30T19:44:10.243,7,999.0,7,999.0,8,,,,,3,1,50,7,3,0,0,1,0,0,0,,Casi nuevo,,1.0,1.0,,,Noreste,,,,,,,,,131,,1,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,El Bon Pastor,El Bon Pastor,724,9,8,232,376,8019,0,1146,313,0,41.435497,2.2050369
177213815,2,1,False,False,False,Marquina Fernández Vanesa,"Zona comercial. Zona de paso peatonal y rodado. Edificio residencial. Terraza: 22,50 m². Ascensor. Luz natural. Instalación perimetral. Suelo de terrazo. Buena ubicación. Bien comunicado. Certificado energético: D. Propuesta gratuita de plano de implantación",1,1,475000,0,0,,08015,False,2023-03-23T11:11:11.143,7,999.0,7,999.0,10,,,,,0,0,62,7,0,0,0,0,0,0,0,,,,1.0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,La Nova Esquerra de l'Eixample,La Nova Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,280,0,41.380547,2.1519682
176459341,2,3,False,False,False,SUBIRATS BERENGUER IMMOBILIARIA SL,"Villa unifamiliar exclusiva de alto standing, a los 4 vientos, de más de 1.400 m2 construidos en una parcela de 1.575 m2. 

Ubicada en la privilegiada zona de Pedralbes, en la exclusiva avenida Pearson, a 10 minutos del Aeropuerto, a 15 de la estación de Sants (AVE) y a escasos 20 minutos del centro de Barcelona. 

Presenta espacios abiertos y muy luminosos con acabados de gran calidad. Calefacción y ACS mediante gas natural y placas solares con acumuladores. Climatización mediante suelo radiante y sistema Mitsubishi City-Multi con recuperación y difusión mediante conductos en todas las estancias.

Cuenta con pavimentos de parqué natural, mármoles y gres porcelánico, sistema descalcificador Culligan y equipo de osmosis. Equipada también con ascensor, elevador de vehículos hidráulico, domótica (mediante sistema muy completo e integrado de Crestron que permite controlar luces, cortinas, temperaturas de agua caliente, jardín y todos los sistemas audiovisuales de cada una de las habitaciones de la casa) y sistema de videovigilancia propio. 

Rodeada de una cuidada y elegante zona ajardinada, cuenta con 5 habitaciones más un loft y  6 baños y se distribuye en dos Plantas Sótano + Planta Baja + dos plantas piso.
  
La planta baja alberga el salón-comedor a doble altura de 86,62 m2 útiles con salida al porche, piscina desbordante de acero inoxidable y a la zona ajardinada, la cocina de casi 35 m2 útiles totalmente equipada, espacio de oficina con varios despachos, baño de cortesía y un dormitorio de servicio con baño propio y zona office.

En planta primera hallamos un apartamento-suite independiente, una suite y dos habitaciones con baño compartido.

En planta segunda destaca un loft exclusivo que cuenta con comedor-estar y cocina abierta, dormitorio, vestidor y baño con salida a terraza con jacuzzi y las mejores vistas de la cuidad. Esta planta cuenta además con una zona de solárium. 

Finalmente, en la planta sótano -1 hallamos el espacio fitness y wellness, garaje para 5 vehículos con elevacoches y salas técnicas que albergan la maquinaria de piscina y caldera. En la planta sótano -2, sala de cine, garaje con capacidad para 4 vehículos con elevador de vehículos y cuarto almacén.

Una casa elegante, práctica y muy funcional, con todas las comodidades, para vivir y gozar de la ciudad sin renunciar a la tranquilidad de un barrio que es pura exclusividad en Barcelona.",1,1,10250000,2650000,0,"Avinguda de Pearson, 19",08034,False,2023-01-18T19:41:23.313,4,119.0,4,25.0,19,,,,,6,6,1411,4,5,1,1,1,4,0,1575,Gas Natural,Casi nuevo,10 a 20 años,,1.0,,1.0,Sureste,Gas Natural,2,,9,10,21,22,109,131,,1,,,,7,,,,84,25,,,42,77,23,17,82,,18,24,,79,,29,,62,,,,36,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Les Corts,Pedralbes,Pedralbes,724,9,8,232,376,8019,0,1148,328,1,41.39376,2.10853
181354812,2,1,False,False,False,STANDING SERVICIOS INMOBILIARIOS,"PISO EN AVENIDA SARRIÀ JUNTO A AVINGUDA JOSEP TARRADELLAS CON ACABADOS DE GRAN CALIDAD

Presentamos un piso muy luminoso en pleno corazón de Sarrià (Avinguda Josep Tarradellas/Avinguda Sarrià). Esta fantástica propiedad está situada en una área muy tranquila y al mismo tiempo rodeada de todos los servicios y comercios

La vivienda se encuentra en la segunda planta de una finca Regia con ascensor.

Es una pieza que ha sido recién reformada con acabados de calidad y muy buen gusto, siendo la distribución actual muy optimizada y cómoda, diferenciando zona de día y zona de noche.

Desde el recibidor de la vivienda accedemos a un amplio salón-comedor, con orientación E, desde donde podemos disfrutar de vistas despejadas y de la luz natural gracias a sus amplios ventanales. La cocina, integrada al salón, cuanta con acabados de alta calidad.

A continuación, encontraremos dos habitaciones dobles anexas al primer baño con ducha que da servicio a ambas habitaciones.

Siguiendo la visita a la propiedad encontramos la suite principal con baño completo.

La vivienda está ubicada en el barrio de Sarria, muy cerca de la Plaça Francesc Macià y cerca de Avinguda Sarrià. Esta zona dispone de todos los servicios. Podemos encontrar centros comerciales y el comercio tradicional. A su vez está muy próxima al CAP del barrio y también destaca por ser una zona muy bien comunicada mediante transporte público.

Si necesita más información o desea visitar esta vivienda no dude en contactar con nosotros.",1,1,619900,0,0,Avinguda de Sarrià,08029,False,2023-12-14T12:42:11.07,3,132.0,3,87.0,10,,,,,3,2,115,3,5,1,1,2,6,7,0,Gas Natural,Muy bien,30 a 50 años,1.0,1.0,2ª planta,,Sureste,Gas Natural,2,,9,,21,22,109,131,,1,,,,,,,,84,25,,,,,23,,,,18,,,,,29,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,L'Antiga Esquerra de l'Eixample,L'Antiga Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,279,0,41.39038,2.1441057
161613268,2,3,False,False,False,"ERES RELOCATION SPAIN, SL","Impresionante casa de aprox 800 m2 de vivienda, en una parcela de 1.400 mts, situada en la calle Alberes en Vallvidriera a pocos minutos de los Ferrocarriles. 

La casa es de estilo moderno, ofrece todas las comodidades. En la planta baja encontramos un amplio recibidor donde se distribuye zona de día con un gran salón comedor de 100 m2 con chimenea, puertas de cristal que dan paso al jardín, cocina office de 80 m2, con el comedor de verano de 200 m2 totalmente resguardado, área de lavadero y plancha y zona de servicio con su baño independiente.
En esta primera planta también encontramos una habitación multiusos con baño completo y un aseo con ducha para ser usado en el área de piscina y jardín.

En la segunda planta encontramos 5 habitaciones todas en suite.
La habitación principal es una master suite con terraza, baño con bañera, ducha y walking closet.
Todas sus dependencias son exteriores. 

Además la planta sótano dispone de un amplio parking de unos 200 m2, 3 trasteros, despensa y sala de máquinas. 

RESUMEN:
6 habitaciones dobles suite
Baños con acabados de mármol, 
Ventanas y contra ventanas de madera noble.
patio de verano
Piscina climatizada
Jardín con vistas a Barcelona y al valle de Sant Cugat.",1,1,2650000,100000,0,Carrer de la Font del Mont,08017,False,2021-10-21T18:13:47.77,4,137.0,4,29.0,49,,1.0,,,6,7,807,4,5,1,1,1,6,0,0,Gas Natural,Casi nuevo,30 a 50 años,,1.0,,1.0,Sureste,Gas Natural,2,,9,10,21,22,109,131,15,1,,11,,7,,83,,84,25,,16,,77,,17,,,18,24,52,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Vallvidrera - Tibidabo - Les Planes,Vallvidrera - Tibidabo - Les Planes,724,9,8,232,376,8019,0,1143,283,0,41.41407,2.1125796
181333766,2,3,False,False,False,Foundaproperty,"Sant Genís dels Agudells, situado a los pies de la sierra de Collserola, es uno de los barrios más curiosos de la ciudad. Su carácter semi-rural y su entorno privilegiado nos hacen olvidar que nos encontramos en Barcelona. El barrio ideal para poder disfrutar de la tranquilidad a muy pocos minutos del centro de Barcelona.

Casa unifamiliar a reformar con muchas posibilidades de 240 m2 construidos y 185m2 útiles.

Construida en el año 1999, compuesta de 4 plantas, distribuyéndose de la siguiente forma: 

PLANTA AZOTEA: Donde encontramos una terraza con barbacoa de unos 30m2. 

PLANTA BAJA: 87m2, se distribuye en garaje, salón comedor con salida a terraza, cocina y aseo. 

PLANTA -1: 87m2: 1 hab suite con vestidor y baño, 3 dormitorios, dos baños. Todas las hab tienen salida a balcón, 

PLANTA -2: 67m2. Sala polivalente. Actualmente apto independiente con salida a la piscina. 

Como extra, la casa dispone de una sala en entreplanta donde se destina a gimnasio, pudiendo ser un trastero u almacén. 

Increíbles vistas a Barcelona. 

La propiedad se ubica en el distrito de Horta-Guinardó, en plena naturaleza en la zona de Collserola, un oasis urbano, en Barcelona, cerca de transporte público (metros y autobuses), cerca de equipamientos sanitarios, mercados y supermercados, al lado de una gran y variada oferta escolar de todos los niveles.

Abstenerse agencias e intermediarios.",1,1,680000,0,0,Carrer de Saldes,08035,False,2023-12-12T13:44:17.663,7,999.0,7,999.0,17,,,,,4,3,240,7,5,0,1,4,5,0,264,,A reformar,20 a 30 años,,,,1.0,Sureste,Gas Natural,2,6,,10,,,,,,,,,,,,,,,,32,16,,,,17,,,18,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,Sant Genís dels Agudells,Sant Genís dels Agudells,724,9,8,232,376,8019,0,1149,331,0,41.42903,2.136521
151083747,2,3,False,False,False,RENTUOS REAL ESTATE S.L.,"Magnifica torre en la que disfrutar de unas espectaculares vistas de Barcelona y del mar, así como de la tranquilidad de la montaña, viviendo a 20 minutos del centro de la ciudad y del aeropuerto.

Cuenta con 483 m2 distribuidos 4 plantas con ascensor hidráulico. Destaca por su amplitud, salones diáfanos, luminosidad, gran jardín, terrazas y piscina. Está orientada al Sureste, con sol todo el día. Muy bien comunicada, con doble acceso tanto desde Barcelona mediante carretera particular completamente hormigonada desde la Carretera de las Aigües, como por vía pública desde Vallvidrera. Está situada a 2 minutos andando del Funicular de Vallvidrera.

Planta baja: Comedor de verano de 52 m2, también puede utilizarse como sala polivalente, home cinema o despacho. Dispone de un pequeño office, 1 lavabo con ducha, 1 habitación individual, un trastero y sala maquinaria del ascensor. Con salida a jardín de aproximadamente 2.000 m2 que cuenta con barbacoa y gran piscina.
Junto al jardín se encuentra la zona destinada a aparcamiento de vehículos y el acceso de vehículos a la ciudad de Barcelona, así como el resto de la parcela de aproximadamente unos 6.000 m2.-

Planta 1ª: Sala polivalente de 40 m2 con magníficas vistas a Barcelona que se puede utilizar como despacho, sala de juegos, etc. y con 1 habitación individual.

Planta 2ª: Salón comedor de 50 m2 con chimenea y acceso a terraza cubierta de 28 m2, cocina de 22 m2 abierta equipada a gas natural, lavadero y aseo. 

Planta 3ª: 2 habitaciones suite cada una de ellas con su baño y terraza de 30 m2.

Planta 4ª o nivel calle superior: 2 habitaciones dobles con 1 baño y acceso a la cubierta de la edificación de 150 m2 con espectaculares vistas y practicable como terraza-chillout. 
Cuenta con el segundo acceso para coches, en este caso desde Vallvidrera.

En el resto de finca, existe una construcción a dos niveles 55 m2 + 28 m2 que se puede destinar a vivienda de guarda o invitados. Asimismo en la piscina existe un lavabo- vestidor y un pequeño almacén.

La superficie total de la parcela es de aproximadamente 8.000 m2 de los cuales una parte tiene la calificación urbanística de Urbana Residencial 20a y el resto es parcela forestal. Toda la finca está vallada.",1,1,2750000,150000,0,Carrer de Les Alberes,08017,False,2019-05-08T15:56:04.06,7,999.0,7,999.0,43,,,,,8,6,483,7,4,0,0,0,6,0,8000,,,30 a 50 años,1.0,0.0,,2.0,Sur,,2,,,10,,,,,,1,3,,,7,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Vallvidrera - Tibidabo - Les Planes,Vallvidrera - Tibidabo - Les Planes,724,9,8,232,376,8019,0,1143,283,0,41.414642,2.1082656
181542003,2,1,False,False,False,Victoria Properties Bcn,"Excepcional Residencia de Lujo
Elegancia y Tranquilidad, . un Refugio Exclusivo en Turo Parc!

Una propiedad excepcional en una de las calles más prestigiosas de la ciudad, en el corazón del Turo Parc, en una finca señorial a cuatro vientos, con una vivienda por planta y construida con materiales de altísima calidad. El piso dispone de 719 m2 y de unos 530 m2 construidos, incluyendo una gran terraza de 70 m2, la distribución es absolutamente ideal, distribuyendo perfectamente la zona de día y zona de noche.

El impresionante hall, con un práctico cuarto-vestidor, éste nos da acceso conduce a una amplia habitación actualmente utilizada como despacho, y un aseo de cortesía. 

El luminoso salón presenta tres ambientes diferenciados y brinda acceso directo a una amplia terraza frontal, ideal para áreas de chillout y comedor de verano, rodeada de plantas que crean un ambiente ajardinado.

El amplio comedor tiene doble acceso a la moderna y gran cocina office y a la terraza frontal ajardinada. Tanto el salón como el comedor cuentan con revestimientos de materiales nobles de diseño actual. La cocina está equipada con electrodomésticos de última generación y dispone de una zona de aguas y una zona de servicio con habitación doble exterior y baño.

La zona de noche ofrece cinco suites espaciosas, todas luminosas y soleadas, con terrazas privativas y baños amplios. Dos de las suites comparten un baño de doble acceso. La máster suite es una habitación fabulosa con vestidor y un baño completo equipado con sauna e hidromasaje para máximo confort.

La propiedad se vende con cuatro plazas de aparcamiento (dos interiores y dos exteriores asignadas) y un trastero. 

Este inmueble exclusivo cuenta con un servicio de vigilancia las 24 horas del día, proporcionando un alto nivel de seguridad y tranquilidad a sus residentes. El personal de seguridad está disponible constantemente para supervisar y proteger la propiedad, garantizando la privacidad y la seguridad de los residentes. Este servicio refuerza aún más la exclusividad y la calidad de vida que ofrece la propiedad, brindando a los residentes una sensación de protección y bienestar constante.",1,1,5000000,0,0,Carrer de Johann Sebastian Bach,08021,False,2024-01-09T15:09:29.773,4,22.0,5,108.0,55,,,,,7,6,719,4,0,0,1,3,3,0,0,,Bien,5 a 10 años,1.0,,,1.0,,Gas Natural,2,,9,10,,,109,131,,1,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi- Galvany,Sant Gervasi- Galvany,724,9,8,232,376,8019,0,1143,285,0,41.396255,2.139494
178584309,2,1,False,False,False,B66392614,"Presentamos este exclusivo ático dúplex, ofrece una emocionante oportunidad de personalizar y transformar el piso a tu gusto.Tiene 260m2 de vivienda y 180m2 en terrazas.  Ubicado en la prestigiosa calle Ravella en la codiciada zona alta de Barcelona, este ático ofrece una ubicación privilegiada y unas vistas impresionantes de la ciudad y el Tibidabo. 
El Atico cuenta con dos plantas distribuidas en planta primera con una superficie construida de 241 M2 y una terraza de 143,54 m2 directamente de salida del salón. La planta dúplex tiene una superficie construida de 40 M2 y una terraza de 12 M2. El ático cuenta con la posibilidad de dos plazas de aparcamiento disponibles en el edificio anexo, las plazas de aparcamiento tienen un valor de 30.000 € cada una.
La ubicación inmejorable, permite tener fácil conexión con el resto de la ciudad, contando con principales vías de acceso y transporte público, la oferta cultural y de servicios, es amplia y variada.",1,1,1500000,150000,0,,08001,False,2023-07-18T12:45:26.16,7,999.0,7,999.0,21,,,,,8,0,260,7,5,0,1,4,0,0,0,,A reformar,,1.0,,,,Sureste,Gas Natural,,,,10,,,,,,1,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi i la Bonanova,Sant Gervasi i la Bonanova,724,9,8,232,376,8019,0,1143,284,0,41.401657,2.1368785
178828233,2,3,False,False,False,Dera Casas prefabricadas S.L.,"¡Ofertas EXCLUSIVAS en mes de agosto!
•
DeRa Casas Prefabricadas S.L. Es una empresa de construcción con amplia experiencia y proyectos realizados en Cataluña!
•
Viviendas sostenibles, modernas , estructura hecha en tan solo 1 semana! 
Casas prefabricadas de Acero, Steel Frame, Madera y Betopan paneles! Servicio -  Llave a mano !!!
•
Contacta con nosotros +34622220613 y pide tu presupuesto individual.
•
Disponemos de arquitectos que conozcan las estructuras, Hacemos cimentación, piscina y proyectos Aparte del precio. 
•
Pide tu cita por teléfono móvil hoy y obtén toda la información detallada o visita nuestra oficina en Barcelona!
Página web: www.derabuild@gmail.com 
Página en FB: Dera Casa España 
Correo electrónico: dercasas@gmail.com
Teléfono móvil : +34622220613

¡Ofertas EXCLUSIVAS en mes de agosto!",1,1,235900,0,0,,08033,False,2023-08-12T14:39:03.853,1,24.0,1,8.0,10,,,,,4,3,150,1,6,2,2,1,2,0,0,Electricidad,Casi nuevo,1 a 5 años,,1.0,,1.0,Suroeste,Electricidad,2,6,9,10,,,,131,,1,,11,,,,,,,,32,,,,,,,,18,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Nou Barris,Torre Baró,Torre Baró,724,9,8,232,376,8019,0,1147,318,0,41.45685,2.1817997
179472816,2,1,False,False,False,OLMOS LUJAN IGNACIO,"Vivienda ubicada en el casco antiguo de Ciutat vella, en el Gotic, Céntrico y próximo a plaza Sant Jaume, un lugar excepcional donde encontrará una amplia oferta cultural rodeado en un entorno de la Barcelona cosmopolita de hoy, en contraste con sus edificaciones, calles y particularidades de las edificaciones del siglo XIX, que junto a sus monumentos e iglesias nos transportan a otra época pasada, lugar donde tendremos acceso a todo tipo de servicios, comercios y medios de transporte. El inmueble Consta de unos 134 m2 construidos según catastro, distribuidos con un hall en la entrada, salón comedor amplio y exterior, cocina y zona de lavandería, un aseo y baño completo y dos habitaciones dobles y una individual, actualmente el estado de la vivienda se encuentra en un estado de conservación correcto y aceptable para vivir. Las imágenes mostradas en este anuncio no se corresponde con la realidad actual del inmueble, son imágenes virtuales no vinculantes, correspondientes a un proyecto y reforma integral a realizar sobre la vivienda, en el que en el precio ofertado incluimos la vivienda actual junto la ejecución del proyecto en su totalidad, con la ventaja para usted de poder realizarla adaptandonos a sus gustos y necesidades, si desea ampliar la información relacionada con este proyecto no dude en contactar con nosotros, gustosamente le responderemos a todas sus dudas e inquietudes. Gastos e impuestos inherentes a la compra-venta no incluidos en el precio ofertado.


",1,1,533000,0,0,,08002,False,2023-10-17T04:01:48.04,5,98.0,4,20.0,11,,,1.0,,3,2,134,5,8,0,1,3,9,4,0,,Bien,+ 100 años,,,Entresuelo,,Oeste,Gas Natural,,,,,,22,,,,,,,,,12,,,,,,,,,,,,,,24,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,Barri Gòtic,Barri Gòtic,724,9,8,232,376,8019,0,1152,350,0,41.382755,2.1740508
181904930,2,1,False,False,False,CUATROFINCAS,"Inmueble  señorial de 90m2 situado cerca .Travesera de Gracia . Consta  de 4 habitaciones, 1  doble 1 mediana  y 2 individuales , cocina independiente y totalmente equipada, baño completo con plato de ducha, suelos de parquet noble, altillo, carpintería exterior de aluminio y aire acondicionado.  en un amplio salón-comedor de 20 m², exterior a calle orientado a mar y con salida a terraza cerrada de 8 m²   Inmueble con muchas posibilidades, en muy buen estado para entrar a vivir. Finca noble con 2 ascensores. Su situación es inmejorable, junto a servicios de transportes 
En ASSESSORIA CUATROFINCAS contamos con una dilatada experiencia en la gestión de operaciones inmobiliarias de compraventa y alquiler dirigidas a particulares y empresas. La exitosa trayectoria de ASSESSORIA CUATROFINCAS en el mercado inmobiliario permite poner a su disposición una amplia y atractiva cartera de productos inmobiliarios, a través de información comercial veraz y permanentemente actualizada, que se adaptará con el máximo rigor a sus expectativas. Nuestro equipo de profesionales está capacitado para ofrecerle las mejores propiedades, tanto en el ámbito nacional como en el internacional, mediante un trato discreto, personalizado y multilingüe.


",1,1,369000,0,0,,08025,False,2024-02-09T10:27:37.11,7,999.0,7,999.0,8,,,,,4,2,90,7,7,1,1,2,7,10,0,Gas Natural,Muy bien,50 a 70 años,1.0,1.0,5ª planta,1.0,Este,Gas Natural,,,,,,,109,,15,1,,11,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Sagrada Família,Sagrada Família,724,9,8,232,376,8019,0,1151,278,0,41.411358,2.176498
181721207,2,1,False,False,False,DEZA CONSULTORS,"DEZA CONSULTORS ofrece de forma exclusiva esta vivienda de consta de 3 dormitorios (2 dobles), comedor exterior con salida a balcón, cocina con lavadero, baño con plato de ducha, todas las estancias dan a la calle con sol todo el día, 5º real de altura con ascensor, elevador para personas mayores, situado frente al Mercado de la Guineueta y a 4 minutos del M-L4 Llucmajor, rodeado de comercios y transportes públicos.",1,1,179000,0,0,Passeig de Valldaura,08042,False,2024-01-26T17:06:36.53,7,999.0,7,999.0,4,,,,,3,1,67,7,0,0,1,3,7,10,0,,Bien,50 a 70 años,1.0,1.0,5ª planta,,,Gas Natural,,6,,,,,109,131,,,,,,,,,,84,,32,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Nou Barris,La Guineueta,La Guineueta,724,9,8,232,376,8019,0,1147,323,0,41.439095,2.1693678
181757264,2,1,False,False,False,Fincas Olive ,Piso solo para inversores con renta antigua . Por eso ese precio totalmente exterior,1,1,149500,0,0,Carrer del Pintor Josep Pinós,08031,False,2024-01-30T19:16:18.8,5,40.0,5,208.0,4,,,,,4,2,75,5,3,0,0,0,0,0,0,,,,,1.0,,,Noreste,,,,,,,,,131,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,Horta,Horta,724,9,8,232,376,8019,0,1149,337,0,41.43548,2.1587355
