id,type,subtype,external_contract,invalid,new,advertiser,description,transactions,transaction_type,value,reduced,periodicity_id,ubication,zipcode,highlight,date,energy_letter,energy_value,environment_letter,environment_value,multimedia_type_2,multimedia_type_6,multimedia_type_12,multimedia_type_21,multimedia_type_5,rooms,bathrooms,surface,energyCertificate,orientation,hotWater,heating,conservationState,antiquity,floor,surfaceLand,orientation,conservationState,antiquity,parking,elevator,furnished,floor,hotWater,heating,Aire acondicionado,Calefacción,Parquet,Balcón,Lavadero,Terraza,Trastero,Cocina Office,Horno,Armarios,Suite - con baño,Z. Comunitaria,Electrodomésticos,Videoportero,Jardín Privado,Patio,Cocina Equipada,Gres Cerámica,Puerta Blindada,Piscina comunitaria,Internet,Alarma,Baño de huéspedes,Muebles de diseño,Música ambiental,Domótica,Serv. portería,Nevera,Lavadora,Microondas,TV,Ascensor interior,Piscina,Zona Infantil,Zona Deportiva,Sauna,Jacuzzi,Gimnasio,Pista de Tenis,Energía Solar,Sistema Video vigilancia CCTV 24h,Cuarto lavado plancha,Cuarto para el servicio,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude
178143701,2,1,False,False,False,I-NOW,"Descubre la joya de El Carmelo.

Te presentamos Bernat Bransi 48, la promoción de 19 viviendas de obra nueva que transformará la
 forma de vivir en el barrio del Carmelo, donde la comodidad y la funcionalidad han sido los pilares esenciales para su desarrollo.

Entendiendo las necesidades de la zona, podrás disfrutar de la cercanía de una plaza pública ajardinada junto a la promoción, proporcionándote un espacio al aire libre y tranquilidad en medio de la vida urbana.

Con una selección de pisos de 1, 2 y 3 habitaciones, cada espacio ha sido meticulosamente diseñado para ofrecerte el máximo confort y bienestar. Desde acogedores pisos de una habitación totalmente exterior hasta cálidas residencias familiares: encontrarás el espacio perfecto que se adapte a tus necesidades y estilo de vida.

El diseño interior de esta promoción es único y personalizado, cada detalle ha sido concebido con cuidado para crear un ambiente cálido y funcional. Los pisos ofrecen comedores-salón abiertos que conectan con la cocina junto con baños modernos que incluyen plato de ducha, grifería monocromada y acabados de alta calidad.

En este proyecto se ha priorizado el conseguir viviendas lo más sostenibles y ecológicas posibles, elevando el criterio de sostenibilidad y ecoeficiencia a los estándares más altos, obteniendo el certificado de eficiencia energética “A”.

Para una mayor comodidad, se han construido dos plantas sótano destinadas a aparcamiento, donde podrá escoger entre plazas de parking para coche, motos y trasteros. Las plazas de parking se han diseñado con estándares superiores a la normativa, amplias y fáciles de aparcar.

La promoción cuenta con ascensor y está habilitada para personas con movilidad reducida, además
de disfrutar de todas las comodidades y prestaciones para disfrutar de tu hogar: cocinas equipadas, climatización frío-calor, y posibilidad de personalización de acabados y extras de alta calidad.",1,1,342680,0,0,"Calle Bernat Bransi, 48",08032,False,2023-06-12T11:15:24.817,2,33.0,1,5.0,10,,,,1.0,3,1,82,2,0,0,0,0,0,9,0,,,,2.0,1.0,,4ª planta,,,1,3,,32,,10,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,,Horta - Guinardó,724,9,8,232,376,8019,0,1149,0,1,41.42427,2.1531763
178143710,2,6,False,False,False,I-NOW,"Descubre la joya de El Carmelo.

Te presentamos Bernat Bransi 48, la promoción de 19 viviendas de obra nueva que transformará la
 forma de vivir en el barrio del Carmelo, donde la comodidad y la funcionalidad han sido los pilares esenciales para su desarrollo.

Entendiendo las necesidades de la zona, podrás disfrutar de la cercanía de una plaza pública ajardinada junto a la promoción, proporcionándote un espacio al aire libre y tranquilidad en medio de la vida urbana.

Con una selección de pisos de 1, 2 y 3 habitaciones, cada espacio ha sido meticulosamente diseñado para ofrecerte el máximo confort y bienestar. Desde acogedores pisos de una habitación totalmente exterior hasta cálidas residencias familiares: encontrarás el espacio perfecto que se adapte a tus necesidades y estilo de vida.

El diseño interior de esta promoción es único y personalizado, cada detalle ha sido concebido con cuidado para crear un ambiente cálido y funcional. Los pisos ofrecen comedores-salón abiertos que conectan con la cocina junto con baños modernos que incluyen plato de ducha, grifería monocromada y acabados de alta calidad.

En este proyecto se ha priorizado el conseguir viviendas lo más sostenibles y ecológicas posibles, elevando el criterio de sostenibilidad y ecoeficiencia a los estándares más altos, obteniendo el certificado de eficiencia energética “A”.

Para una mayor comodidad, se han construido dos plantas sótano destinadas a aparcamiento, donde podrá escoger entre plazas de parking para coche, motos y trasteros. Las plazas de parking se han diseñado con estándares superiores a la normativa, amplias y fáciles de aparcar.

La promoción cuenta con ascensor y está habilitada para personas con movilidad reducida, además
de disfrutar de todas las comodidades y prestaciones para disfrutar de tu hogar: cocinas equipadas, climatización frío-calor, y posibilidad de personalización de acabados y extras de alta calidad.",1,1,292870,0,0,"Calle Bernat Bransi, 48",08032,False,2023-06-12T11:15:51.497,2,33.0,1,5.0,10,,,,1.0,1,1,75,2,0,0,0,0,0,9,0,,,,2.0,1.0,,4ª planta,,,1,3,,32,,10,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,,Horta - Guinardó,724,9,8,232,376,8019,0,1149,0,1,41.42427,2.1531763
178143669,2,1,False,False,False,I-NOW,"Descubre la joya de El Carmelo.

Te presentamos Bernat Bransi 48, la promoción de 19 viviendas de obra nueva que transformará la
 forma de vivir en el barrio del Carmelo, donde la comodidad y la funcionalidad han sido los pilares esenciales para su desarrollo.

Entendiendo las necesidades de la zona, podrás disfrutar de la cercanía de una plaza pública ajardinada junto a la promoción, proporcionándote un espacio al aire libre y tranquilidad en medio de la vida urbana.

Con una selección de pisos de 1, 2 y 3 habitaciones, cada espacio ha sido meticulosamente diseñado para ofrecerte el máximo confort y bienestar. Desde acogedores pisos de una habitación totalmente exterior hasta cálidas residencias familiares: encontrarás el espacio perfecto que se adapte a tus necesidades y estilo de vida.

El diseño interior de esta promoción es único y personalizado, cada detalle ha sido concebido con cuidado para crear un ambiente cálido y funcional. Los pisos ofrecen comedores-salón abiertos que conectan con la cocina junto con baños modernos que incluyen plato de ducha, grifería monocromada y acabados de alta calidad.

En este proyecto se ha priorizado el conseguir viviendas lo más sostenibles y ecológicas posibles, elevando el criterio de sostenibilidad y ecoeficiencia a los estándares más altos, obteniendo el certificado de eficiencia energética “A”.

Para una mayor comodidad, se han construido dos plantas sótano destinadas a aparcamiento, donde podrá escoger entre plazas de parking para coche, motos y trasteros. Las plazas de parking se han diseñado con estándares superiores a la normativa, amplias y fáciles de aparcar.

La promoción cuenta con ascensor y está habilitada para personas con movilidad reducida, además
de disfrutar de todas las comodidades y prestaciones para disfrutar de tu hogar: cocinas equipadas, climatización frío-calor, y posibilidad de personalización de acabados y extras de alta calidad.",1,1,297810,0,0,"Calle Bernat Bransi, 48",08032,False,2023-06-12T11:12:29.413,2,33.0,1,5.0,10,,,,1.0,2,1,68,2,0,0,0,0,0,7,0,,,,2.0,1.0,,2ª planta,,,1,3,,32,,10,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,,Horta - Guinardó,724,9,8,232,376,8019,0,1149,0,1,41.42427,2.1531763
178143678,2,1,False,False,False,I-NOW,"Descubre la joya de El Carmelo.

Te presentamos Bernat Bransi 48, la promoción de 19 viviendas de obra nueva que transformará la
 forma de vivir en el barrio del Carmelo, donde la comodidad y la funcionalidad han sido los pilares esenciales para su desarrollo.

Entendiendo las necesidades de la zona, podrás disfrutar de la cercanía de una plaza pública ajardinada junto a la promoción, proporcionándote un espacio al aire libre y tranquilidad en medio de la vida urbana.

Con una selección de pisos de 1, 2 y 3 habitaciones, cada espacio ha sido meticulosamente diseñado para ofrecerte el máximo confort y bienestar. Desde acogedores pisos de una habitación totalmente exterior hasta cálidas residencias familiares: encontrarás el espacio perfecto que se adapte a tus necesidades y estilo de vida.

El diseño interior de esta promoción es único y personalizado, cada detalle ha sido concebido con cuidado para crear un ambiente cálido y funcional. Los pisos ofrecen comedores-salón abiertos que conectan con la cocina junto con baños modernos que incluyen plato de ducha, grifería monocromada y acabados de alta calidad.

En este proyecto se ha priorizado el conseguir viviendas lo más sostenibles y ecológicas posibles, elevando el criterio de sostenibilidad y ecoeficiencia a los estándares más altos, obteniendo el certificado de eficiencia energética “A”.

Para una mayor comodidad, se han construido dos plantas sótano destinadas a aparcamiento, donde podrá escoger entre plazas de parking para coche, motos y trasteros. Las plazas de parking se han diseñado con estándares superiores a la normativa, amplias y fáciles de aparcar.

La promoción cuenta con ascensor y está habilitada para personas con movilidad reducida, además
de disfrutar de todas las comodidades y prestaciones para disfrutar de tu hogar: cocinas equipadas, climatización frío-calor, y posibilidad de personalización de acabados y extras de alta calidad.",1,1,348460,0,0,"Calle Bernat Bransi, 48",08032,False,2023-06-12T11:12:56.017,2,33.0,1,5.0,10,,,,1.0,3,1,83,2,0,0,0,0,0,8,0,,,,2.0,1.0,,3ª planta,,,1,3,,32,,10,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,,Horta - Guinardó,724,9,8,232,376,8019,0,1149,0,1,41.42427,2.1531763
178143584,2,1,False,False,False,I-NOW,"Descubre la joya de El Carmelo.

Te presentamos Bernat Bransi 48, la promoción de 19 viviendas de obra nueva que transformará la
 forma de vivir en el barrio del Carmelo, donde la comodidad y la funcionalidad han sido los pilares esenciales para su desarrollo.

Entendiendo las necesidades de la zona, podrás disfrutar de la cercanía de una plaza pública ajardinada junto a la promoción, proporcionándote un espacio al aire libre y tranquilidad en medio de la vida urbana.

Con una selección de pisos de 1, 2 y 3 habitaciones, cada espacio ha sido meticulosamente diseñado para ofrecerte el máximo confort y bienestar. Desde acogedores pisos de una habitación totalmente exterior hasta cálidas residencias familiares: encontrarás el espacio perfecto que se adapte a tus necesidades y estilo de vida.

El diseño interior de esta promoción es único y personalizado, cada detalle ha sido concebido con cuidado para crear un ambiente cálido y funcional. Los pisos ofrecen comedores-salón abiertos que conectan con la cocina junto con baños modernos que incluyen plato de ducha, grifería monocromada y acabados de alta calidad.

En este proyecto se ha priorizado el conseguir viviendas lo más sostenibles y ecológicas posibles, elevando el criterio de sostenibilidad y ecoeficiencia a los estándares más altos, obteniendo el certificado de eficiencia energética “A”.

Para una mayor comodidad, se han construido dos plantas sótano destinadas a aparcamiento, donde podrá escoger entre plazas de parking para coche, motos y trasteros. Las plazas de parking se han diseñado con estándares superiores a la normativa, amplias y fáciles de aparcar.

La promoción cuenta con ascensor y está habilitada para personas con movilidad reducida, además
de disfrutar de todas las comodidades y prestaciones para disfrutar de tu hogar: cocinas equipadas, climatización frío-calor, y posibilidad de personalización de acabados y extras de alta calidad.",1,1,308740,0,0,"Calle Bernat Bransi, 48",08032,False,2023-06-12T11:09:07.03,2,33.0,1,5.0,10,,,,1.0,2,1,71,2,0,0,0,0,0,7,0,,,,2.0,1.0,,2ª planta,,,1,3,,32,,10,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,,Horta - Guinardó,724,9,8,232,376,8019,0,1149,0,1,41.42427,2.1531763
178143597,2,1,False,False,False,I-NOW,"Descubre la joya de El Carmelo.

Te presentamos Bernat Bransi 48, la promoción de 19 viviendas de obra nueva que transformará la
 forma de vivir en el barrio del Carmelo, donde la comodidad y la funcionalidad han sido los pilares esenciales para su desarrollo.

Entendiendo las necesidades de la zona, podrás disfrutar de la cercanía de una plaza pública ajardinada junto a la promoción, proporcionándote un espacio al aire libre y tranquilidad en medio de la vida urbana.

Con una selección de pisos de 1, 2 y 3 habitaciones, cada espacio ha sido meticulosamente diseñado para ofrecerte el máximo confort y bienestar. Desde acogedores pisos de una habitación totalmente exterior hasta cálidas residencias familiares: encontrarás el espacio perfecto que se adapte a tus necesidades y estilo de vida.

El diseño interior de esta promoción es único y personalizado, cada detalle ha sido concebido con cuidado para crear un ambiente cálido y funcional. Los pisos ofrecen comedores-salón abiertos que conectan con la cocina junto con baños modernos que incluyen plato de ducha, grifería monocromada y acabados de alta calidad.

En este proyecto se ha priorizado el conseguir viviendas lo más sostenibles y ecológicas posibles, elevando el criterio de sostenibilidad y ecoeficiencia a los estándares más altos, obteniendo el certificado de eficiencia energética “A”.

Para una mayor comodidad, se han construido dos plantas sótano destinadas a aparcamiento, donde podrá escoger entre plazas de parking para coche, motos y trasteros. Las plazas de parking se han diseñado con estándares superiores a la normativa, amplias y fáciles de aparcar.

La promoción cuenta con ascensor y está habilitada para personas con movilidad reducida, además
de disfrutar de todas las comodidades y prestaciones para disfrutar de tu hogar: cocinas equipadas, climatización frío-calor, y posibilidad de personalización de acabados y extras de alta calidad.",1,1,342620,0,0,"Calle Bernat Bransi, 48",08032,False,2023-06-12T11:09:48.98,2,33.0,1,5.0,10,,,,1.0,2,1,80,2,0,0,0,0,0,7,0,,,,2.0,1.0,,2ª planta,,,1,3,,32,,10,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,,Horta - Guinardó,724,9,8,232,376,8019,0,1149,0,1,41.42427,2.1531763
178143606,2,1,False,False,False,I-NOW,"Descubre la joya de El Carmelo.

Te presentamos Bernat Bransi 48, la promoción de 19 viviendas de obra nueva que transformará la
 forma de vivir en el barrio del Carmelo, donde la comodidad y la funcionalidad han sido los pilares esenciales para su desarrollo.

Entendiendo las necesidades de la zona, podrás disfrutar de la cercanía de una plaza pública ajardinada junto a la promoción, proporcionándote un espacio al aire libre y tranquilidad en medio de la vida urbana.

Con una selección de pisos de 1, 2 y 3 habitaciones, cada espacio ha sido meticulosamente diseñado para ofrecerte el máximo confort y bienestar. Desde acogedores pisos de una habitación totalmente exterior hasta cálidas residencias familiares: encontrarás el espacio perfecto que se adapte a tus necesidades y estilo de vida.

El diseño interior de esta promoción es único y personalizado, cada detalle ha sido concebido con cuidado para crear un ambiente cálido y funcional. Los pisos ofrecen comedores-salón abiertos que conectan con la cocina junto con baños modernos que incluyen plato de ducha, grifería monocromada y acabados de alta calidad.

En este proyecto se ha priorizado el conseguir viviendas lo más sostenibles y ecológicas posibles, elevando el criterio de sostenibilidad y ecoeficiencia a los estándares más altos, obteniendo el certificado de eficiencia energética “A”.

Para una mayor comodidad, se han construido dos plantas sótano destinadas a aparcamiento, donde podrá escoger entre plazas de parking para coche, motos y trasteros. Las plazas de parking se han diseñado con estándares superiores a la normativa, amplias y fáciles de aparcar.

La promoción cuenta con ascensor y está habilitada para personas con movilidad reducida, además
de disfrutar de todas las comodidades y prestaciones para disfrutar de tu hogar: cocinas equipadas, climatización frío-calor, y posibilidad de personalización de acabados y extras de alta calidad.",1,1,342180,0,0,"Calle Bernat Bransi, 48",08032,False,2023-06-12T11:10:20.2,2,33.0,1,5.0,10,,,,2.0,2,1,80,2,0,0,0,0,0,7,0,,,,2.0,1.0,,2ª planta,,,1,3,,32,,10,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,,Horta - Guinardó,724,9,8,232,376,8019,0,1149,0,1,41.42427,2.1531763
181739687,2,1,False,False,False,APROPERTIES REAL ESTATE BARCELONA COMPRAVENTA S.L,"LUMINOSO PISO REFORMADO A ESTRENAR Y CON BALCÓN ORIENTADO A UNA CALLE TRANQUILA

Con una ubicación excepcional, a un paso de Plaza Molina, en una zona súper tranquila, repleta de restaurantes y comercios de barrio, calles peatonales y transporte público, encontramos esta magnífica vivienda en una segunda planta real con mucha luz natural de una finca en buen estado de conservación. 

La vivienda, completamente reformada a estrenar con muy buenas calidades dispone de un amplio salón-comedor con salida directa a un aprovechable balcón, cocina americana con isla y lavadero. La zona de noche consta de dos amplias habitaciones dobles, una en suite, y un segundo baño completo. ¡No dude en venir a visitarlo!  Ref. VB2401063 ",1,1,470000,16000,0,C/ de Saragossa,08006,False,2024-01-29T12:38:34.6,5,162.0,5,34.0,43,,,2.0,,2,2,68,5,4,1,1,0,7,6,0,Sur,,50 a 70 años,,1.0,0.0,1ª planta,Gas Natural,Gas Natural,1,,,32,109,,,,,,18,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,El Putget i el Farró,El Putget i el Farró,724,9,8,232,376,8019,0,1143,288,0,41.402294,2.1495192
177492266,2,6,False,False,False,Amat Immobiliaris ,"Vive y disfruta de este ático y sus terrazas desde el primer momento sin tener que pensar en gastos extras por reformas. La terraza del salón, orientada al sureste, tiene sol durante todo el día, y es perfecta para disfrutar de comidas y reuniones al aire libre durante todo el año.

Ático con amplio salón comedor con salida a terraza de 22,5 m² y otra terraza de 27?m² en la azotea. La cocina, cómoda y funcional, está integrada en el salón para mayor comodidad y equipada con electrodomésticos. El piso dispone de 2 dormitorios, uno de ellos con luz natural y el otro interior. El baño está en perfectas condiciones, es amplio y está equipado con plato de ducha, WC independiente y espacio para lavadora y secadora.

Situado en una zona estratégica de la ciudad, donde gozar de una intensa oferta comercial y lúdica, así como de infinidad de servicios sin necesidad de salir del barrio. Además, llegaremos en pocos minutos a cualquier lugar de la ciudad en transporte público, ya que el piso se encuentra a pocos minutos de la parada de Rocafort y Sants, o en transporte privado. Ático en finca regia de 1900 con ascensor.
",1,1,395000,80000,0,Consell de Cent,08015,False,2023-04-17T17:34:35.84,5,108.0,5,22.0,18,,,,,2,1,84,5,4,0,0,3,9,0,0,Sur,Bien,+ 100 años,,1.0,,,,,1,3,,32,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,La Nova Esquerra de l'Eixample,La Nova Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,280,0,41.38191,2.1529925
181959095,2,52,False,False,True,PALLARES RENANCIO JORDI,"Piso espacioso con un salón-comedor enorme orientado a Este, muy luminoso.
Cocina grande con acceso a un patio interior grande.
Tiene las 2 habitaciones interiores.
Baño con plato de ducha muy actual.
En general está en buen estado.

Finca al día con entrada y pasillos amplios.

Muy buena ubicación, delante del colegio Santiago Rusiñol.
Al lado de Can Dragó con grandes almacenes y zonas de ocio. 
Muy bien comunicado por transporte público.

Gran oportunidad por precio y espacio amplio.",1,1,136325,0,0,Carrer de Sant Francesc Xavier,08016,False,2024-02-14T19:45:12.35,7,999.0,7,999.0,16,,,,,2,1,68,7,7,0,0,3,7,3,0,Este,Bien,50 a 70 años,,1.0,,Bajos,,,,,,,109,,,15,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Nou Barris,La Prosperitat,La Prosperitat,724,9,8,232,376,8019,0,1147,322,0,41.44001,2.1800983
181822189,2,6,False,False,False,Gerard Boix,"Este ático está ubicado en una finca clásica de 1900 con ascensor nuevo y la Inspección Técnica de Edificios (ITE) pasada, este encantador ático representa una joya inmobiliaria en pleno corazón de Eixample Esquerra.
Al entrar, será recibido por un luminoso recibidor con acceso directo a la terraza. A la izquierda, encontrará una primera habitación pequeña, seguida por un pasillo distribuidor que lleva a la cocina bien equipada. El baño, sin ducha y situado en la parte posterior, precede a la primera habitación doble, inundada de luz natural.
Al final del pasillo, descubrirá la habitación principal con una galería que alberga la ducha y el lavamanos. Esta habitación, con sus generosos ventanales, es un espacio alegre y luminoso.
Con una superficie total de 62 metros cuadrados, este ático ofrece un espacio acogedor y bien distribuido.
Disfrute de una terraza privada de 23 metros cuadrados en la misma planta, perfecta para relajarse y disfrutar del sol durante todo el día gracias a su orientación hacia el mar. Dispone otra terraza en la azotea de 27 metros de uso privativo.
La propiedad goza de una ubicación privilegiada, junto a la futura espectacular Super Illa. Además, cuenta con todos los servicios de proximidad, excelentes colegios, comercios, el parque verde Joan Miró, opciones de restauración, la estación de metro Rocafort, varias líneas de autobuses y la cercanía a la Estación de Sants.
No pierda la oportunidad de adquirir este exclusivo ático que combina comodidad, luminosidad y una ubicación inmejorable.",1,1,398000,32000,0,Carrer del Consell de Cent,08015,False,2024-02-05T10:42:09.133,7,999.0,7,999.0,29,,,,,2,1,62,7,0,1,1,4,9,10,0,,A reformar,+ 100 años,,1.0,,5ª planta,Gas Natural,Gas Natural,1,,,32,,10,,15,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,La Nova Esquerra de l'Eixample,La Nova Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,280,0,41.38178,2.1531217
176410899,2,6,False,False,False,CORNEX CAPITAL S.L,"¡Lujoso Ático a estrenar con 95m2 de terraza!

Exclusiva vivienda situada en Major de Sarriá, calle que vertebra uno de los barrios residenciales más importantes de la ciudad como es Sarrià.

El Ático tiene una superficie construida con comunes de 143,94m2, una superficie construida interior de 125m2 y una superficie útil de 107,14m2.

Dispone de 2 habitaciones y 2 baños.

Disfruta de una enorme terraza de 95,06m2, donde vivirás podrás descansar, tomar el sol o tomar un aperitivo con tus seres queridos.

La vivienda forma parte de un complejo residencial de viviendas plurifamiliares ubicado en la calle Major de Sarrià, uno de los principales nervios de este emblemático barrio en Barcelona.

El edificio se compone de 12 amplias viviendas con terraza, plantas bajas con jardín privado y áticos con amplias terrazas y solárium, además de plazas de aparcamiento, trasteros y una piscina comunitaria en la zona más elevada de la construcción.

Situado a los pies de Collserola junto al parque Joan Raventós, esta promoción resulta ideal para el que valore los espacios, la naturaleza y la tranquilidad de vivir en una zona residencial de alto standing.

FECHA DE ENTREGA INMEDIATA

Si desea consultar más sobre la promoción puede hacerlo en:
cornexcapital.com/detalle-promocion-obra-nueva--en-venta-barcelona-barcelona/3372/

¡Contacte con nosotros! En Cornex Capital estaremos encantados de informarle.",1,1,2011990,0,0,Major de Sarrià,08017,False,2023-01-13T17:57:43.283,1,999.0,1,999.0,14,,,,,2,2,125,1,3,0,0,2,0,0,0,Noreste,Muy bien,,,1.0,,,,,1,3,,,109,10,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sarrià,Sarrià,724,9,8,232,376,8019,0,1143,286,0,41.40359,2.1172612
181829802,2,1,False,False,False,WEBHOUSE REAL ESTATE SL.,"Le presentamos una oportunidad exclusiva para adquirir un piso moderno y funcional en la deseada ciudad de Barcelona.

Características Destacadas:

Estilo Contemporáneo: En una finca construida en 2022, este piso de 49 metros cuadrados ha sido completamente reformado, ofreciendo un diseño contemporáneo y actualizado.

Distribución Eficiente: Con 1 dormitorio doble y 1 baño completo, este piso garantiza una distribución eficiente y aprovechamiento óptimo del espacio.

Versatilidad Interior y Exterior: Disfrute de la combinación perfecta entre el encanto exterior e interior de la propiedad, ofreciendo lo mejor de ambos mundos.

Comodidades Modernas: Equipado con ascensor, armarios empotrados, aire acondicionado y calefacción, este hogar proporciona todas las comodidades modernas para una vida confortable.

Balcón Privado: Relájese y disfrute del aire libre en el balcón de 4 metros cuadrados, ideal para momentos de tranquilidad.

Piscina Comunitaria: La finca cuenta con una piscina comunitaria, proporcionando una opción refrescante y de ocio en los meses más cálidos.

Este piso representa una oportunidad única para aquellos que buscan un hogar nuevo y funcional con comodidades modernas, en una ubicación privilegiada de Barcelona. Si desea obtener más información o programar una visita, no dude en ponerse en contacto con nosotros. ¡Estamos aquí para ayudarle a encontrar su próximo hogar!",1,1,397000,0,0,Carrer de Guillem Tell,08006,False,2024-02-05T12:02:45.8,5,999.0,5,999.0,28,,,,,1,1,49,5,5,0,0,0,2,6,0,Sureste,,1 a 5 años,,1.0,,1ª planta,,,1,3,,32,,,,,,2,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,El Putget i el Farró,El Putget i el Farró,724,9,8,232,376,8019,0,1143,288,0,41.403107,2.1495697
181956597,2,7,False,False,True,Casas Administradors,"Ático dúplex en alquiler en la calle Varsovia 66 a 4 min caminando del Metro Maragall (línea amarilla y azul).

Amplio salón con acceso a una terraza de 24m²
Una segundo terraza de 18m²
2 habitaciones dobles.
1 individual
1 despacho.
2 baños.",1,1,420000,0,0,"Carrer de Varsòvia, 66",08041,False,2024-02-14T16:54:00.49,7,999.0,7,999.0,25,,,,,4,2,125,7,0,0,1,4,7,9,0,,A reformar,50 a 70 años,,1.0,,4ª planta,,Gas Natural,1,,9,,109,10,,,22,2,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,El Guinardó,El Guinardó,724,9,8,232,376,8019,0,1149,338,1,41.422077,2.1750169
181956296,2,1,False,False,True,RUSTIC CORNER,"Superficie: 80 m² aprox.
Distribución: Recibidor, salón comedor, cocina, 3 habitaciones (una de ellas doble y las otras dos individuales), 1 baño completo y un aseo.
Observaciones: Piso alto, a reformar, con muchas posibilidades, muy tranquilo, orientado a un amplio patio de manzana. Situado en una de las zonas más solicitadas de la Bonanova, rodeado de comercios, restaurantes, colegios y transporte público.
Certificado energético en trámite.",1,1,470000,0,0,Carrer de Mandri,08022,False,2024-02-14T16:23:05.393,7,999.0,7,999.0,18,,,1.0,,3,2,80,7,0,1,1,4,0,8,0,,A reformar,,,1.0,,3ª planta,Gas Natural,Gas Natural,,,9,,109,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi i la Bonanova,Sant Gervasi i la Bonanova,724,9,8,232,376,8019,0,1143,284,0,41.40246,2.134528
